contribution_id,candidate,party,office,amount,date,contributor_type,state,employer,occupation
1544,Miller (D),Democrat,Senate,250,2024-11-07,PAC,NV,Finance LLC,Business Owner
1545,Davis (R),Republican,House,100,2024-08-15,Individual,WY,Finance LLC,Attorney
1546,Jones (R),Republican,House,25,2024-07-17,Super PAC,SD,Tech Corp,Retired
1547,Smith (D),Democrat,Senate,12106.19264860364,2024-05-30,PAC,WV,Retail Co,Consultant
1548,Jones (R),Republican,House,25,2024-10-09,Corporate PAC,ND,Healthcare Inc,Sales
1549,Jones (R),Republican,House,100,2024-12-24,Individual,WY,Retired,Engineer
1550,Jones (R),Republican,House,5950.739443279836,2024-06-11,Individual,FL,Education,Business Owner
1551,Taylor (R),Republican,Senate,100,2024-02-06,Super PAC,AR,Self-employed,Retired
1552,Davis (R),Republican,House,50,2024-09-23,Individual,UT,Education,Consultant
1553,Davis (R),Republican,Governor,250,2024-07-12,Individual,CT,Healthcare Inc,Engineer
1554,Taylor (R),Republican,House,1000,2024-12-21,Individual,MN,Retired,Business Owner
1555,Jones (R),Republican,Governor,2800,2024-11-17,Individual,NY,Education,Healthcare
1556,Wilson (I),Independent,Senate,25,2024-12-04,PAC,UT,Healthcare Inc,Retired
1557,Brown (D),Democrat,Senate,50,2024-07-23,Union PAC,MA,Education,Retired
1558,Davis (R),Republican,Governor,250,2024-04-29,PAC,AK,Self-employed,Business Owner
1559,Wilson (I),Independent,Senate,500,2024-01-20,Individual,MT,Self-employed,Attorney
1560,Miller (D),Democrat,House,500,2024-10-29,Individual,VT,Tech Corp,Business Owner
1561,Wilson (I),Independent,Senate,15442.734073134226,2024-06-14,PAC,MI,Healthcare Inc,Engineer
1562,Wilson (I),Independent,Senate,500,2024-04-22,Super PAC,AL,Healthcare Inc,Engineer
1563,Taylor (R),Republican,House,25,2024-10-15,Individual,TX,Finance LLC,Retired
1564,Smith (D),Democrat,Governor,7122.847321513693,2024-04-06,Individual,DE,Tech Corp,Retired
1565,Wilson (I),Independent,House,500,2024-09-09,Super PAC,OR,Retired,Engineer
1566,Brown (D),Democrat,Senate,100,2024-01-05,Super PAC,NJ,Tech Corp,Healthcare
1567,Miller (D),Democrat,House,100,2024-06-03,Individual,KS,Finance LLC,Consultant
1568,Miller (D),Democrat,House,25,2024-06-19,Individual,RI,Retired,Sales
1569,Wilson (I),Independent,House,250,2024-04-11,PAC,IL,Healthcare Inc,Consultant
1570,Taylor (R),Republican,House,7330.1295690295865,2024-02-11,Individual,TX,Retail Co,Healthcare
1571,Brown (D),Democrat,House,25,2024-10-31,Super PAC,MI,Finance LLC,Healthcare
1572,Brown (D),Democrat,Governor,250,2024-07-08,PAC,NE,Retail Co,Engineer
1573,Smith (D),Democrat,House,1000,2024-04-13,Individual,TN,Healthcare Inc,Teacher
1574,Smith (D),Democrat,Governor,100,2024-11-01,Individual,NJ,Retired,Business Owner
1575,Davis (R),Republican,Governor,25,2024-09-11,Individual,TX,Retail Co,Business Owner
1576,Davis (R),Republican,House,50,2024-10-26,Individual,TN,Education,Engineer
1577,Taylor (R),Republican,House,250,2024-11-11,PAC,OH,Tech Corp,Retired
1578,Brown (D),Democrat,House,1000,2024-06-17,Individual,UT,Retired,Consultant
1579,Brown (D),Democrat,Senate,250,2024-12-22,Individual,WI,Self-employed,Business Owner
1580,Jones (R),Republican,House,25,2024-07-10,Corporate PAC,TX,Not Employed,Business Owner
1581,Smith (D),Democrat,House,4226.905758713482,2024-01-23,PAC,CT,Education,Business Owner
1582,Brown (D),Democrat,House,500,2024-07-28,PAC,MT,Self-employed,Engineer
1583,Wilson (I),Independent,House,100,2024-07-04,Individual,MA,Education,Healthcare
1584,Miller (D),Democrat,Governor,12290.573382172497,2024-10-24,Individual,CO,Not Employed,Engineer
1585,Miller (D),Democrat,Senate,250,2024-06-07,Individual,MA,Education,Consultant
1586,Taylor (R),Republican,Governor,1000,2024-06-07,Individual,NY,Finance LLC,Teacher
1587,Miller (D),Democrat,House,3883.9589054388257,2024-08-19,Union PAC,KS,Retail Co,Engineer
1588,Miller (D),Democrat,Senate,250,2024-04-04,PAC,OH,Tech Corp,Business Owner
1589,Smith (D),Democrat,Senate,50,2024-05-16,Individual,WI,Not Employed,Engineer
1590,Smith (D),Democrat,Senate,50,2024-01-23,PAC,MI,Healthcare Inc,Engineer
1591,Davis (R),Republican,House,50,2024-05-08,Individual,IN,Education,Sales
1592,Brown (D),Democrat,House,250,2024-07-12,Individual,AL,Retail Co,Teacher
1593,Smith (D),Democrat,Senate,100,2024-10-10,PAC,VT,Healthcare Inc,Consultant
1594,Brown (D),Democrat,House,25,2024-02-18,Corporate PAC,MS,Retail Co,Consultant
1595,Brown (D),Democrat,Governor,50,2024-01-03,Individual,DE,Finance LLC,Consultant
1596,Wilson (I),Independent,Senate,25,2024-12-30,PAC,MD,Retired,Business Owner
1597,Jones (R),Republican,Governor,250,2024-01-03,Individual,VA,Education,Business Owner
1598,Taylor (R),Republican,Governor,250,2024-07-05,Individual,AR,Education,Retired
1599,Jones (R),Republican,House,50,2024-06-16,Individual,IN,Self-employed,Sales
1600,Smith (D),Democrat,House,3563.0429351092766,2024-03-31,Individual,VT,Retail Co,Consultant
1601,Smith (D),Democrat,Senate,100,2024-09-08,Corporate PAC,MT,Not Employed,Engineer
1602,Smith (D),Democrat,Governor,100,2024-01-20,Individual,WI,Tech Corp,Sales
1603,Brown (D),Democrat,Governor,7552.553340938524,2024-12-12,Individual,OK,Retired,Attorney
1604,Miller (D),Democrat,Governor,500,2024-03-06,Individual,AK,Education,Retired
1605,Smith (D),Democrat,Senate,100,2024-01-08,Individual,MI,Not Employed,Sales
1606,Brown (D),Democrat,House,18332.484691637605,2024-09-21,PAC,ID,Education,Attorney
1607,Jones (R),Republican,House,9755.068833359172,2024-06-16,PAC,IL,Retired,Engineer
1608,Jones (R),Republican,Senate,500,2024-04-14,Corporate PAC,AZ,Retail Co,Healthcare
1609,Taylor (R),Republican,Senate,100,2024-02-20,Individual,OH,Retail Co,Healthcare
1610,Davis (R),Republican,House,50,2024-09-15,Union PAC,HI,Healthcare Inc,Retired
1611,Brown (D),Democrat,Senate,100,2024-09-30,Individual,OK,Finance LLC,Business Owner
1612,Taylor (R),Republican,House,25,2024-09-25,Individual,SC,Tech Corp,Retired
1613,Jones (R),Republican,Governor,100,2024-03-18,PAC,MT,Tech Corp,Engineer
1614,Miller (D),Democrat,Governor,50,2024-08-27,Individual,ME,Finance LLC,Retired
1615,Smith (D),Democrat,Senate,500,2024-02-13,Individual,NY,Retired,Consultant
1616,Brown (D),Democrat,Senate,11190.106431396322,2024-03-28,Individual,GA,Retired,Retired
1617,Wilson (I),Independent,Senate,100,2024-03-09,Individual,NM,Education,Healthcare
1618,Taylor (R),Republican,Senate,1177.9889422881336,2024-05-21,Individual,MI,Self-employed,Sales
1619,Taylor (R),Republican,House,1000,2024-08-14,Individual,OH,Retired,Retired
1620,Wilson (I),Independent,Governor,3497.7955057981426,2024-09-14,Individual,OK,Tech Corp,Teacher
1621,Taylor (R),Republican,House,25,2024-06-29,Individual,AR,Not Employed,Teacher
1622,Brown (D),Democrat,House,7907.000615457107,2024-02-06,Individual,WA,Retired,Healthcare
1623,Brown (D),Democrat,Senate,8088.037343987353,2024-04-24,Individual,ND,Finance LLC,Engineer
1624,Wilson (I),Independent,Senate,15252.519605719608,2024-02-11,Individual,IN,Finance LLC,Engineer
1625,Brown (D),Democrat,Senate,100,2024-06-15,Individual,CA,Healthcare Inc,Consultant
1626,Jones (R),Republican,Senate,100,2024-05-28,Union PAC,OH,Tech Corp,Teacher
1627,Taylor (R),Republican,Senate,7104.592141801145,2024-10-10,Super PAC,CO,Not Employed,Consultant
1628,Brown (D),Democrat,Senate,25,2024-06-16,Corporate PAC,WY,Education,Business Owner
1629,Smith (D),Democrat,House,817.5821193803754,2024-11-16,Individual,OR,Tech Corp,Retired
1630,Brown (D),Democrat,Senate,500,2024-01-02,Individual,TX,Retired,Engineer
1631,Jones (R),Republican,Senate,16513.43437017788,2024-10-23,Individual,WV,Retired,Teacher
1632,Brown (D),Democrat,Senate,500,2024-11-05,Individual,FL,Self-employed,Consultant
1633,Davis (R),Republican,Governor,100,2024-12-26,Super PAC,OR,Not Employed,Business Owner
1634,Davis (R),Republican,House,25,2024-09-11,Individual,NM,Self-employed,Business Owner
1635,Miller (D),Democrat,Governor,250,2024-05-20,Individual,MT,Not Employed,Attorney
1636,Brown (D),Democrat,House,500,2024-02-04,Individual,RI,Healthcare Inc,Teacher
1637,Davis (R),Republican,House,1000,2024-01-01,Individual,SD,Tech Corp,Retired
1638,Smith (D),Democrat,Governor,50,2024-12-26,Corporate PAC,TN,Not Employed,Engineer
1639,Jones (R),Republican,House,25,2024-09-14,Corporate PAC,VT,Education,Business Owner
1640,Brown (D),Democrat,House,500,2024-04-24,Individual,VA,Education,Sales
1641,Wilson (I),Independent,House,2800,2024-09-05,Individual,ND,Self-employed,Retired
1642,Jones (R),Republican,Senate,2800,2024-01-24,Individual,VT,Finance LLC,Engineer
1643,Jones (R),Republican,Senate,100,2024-10-09,Individual,DE,Finance LLC,Teacher
1644,Brown (D),Democrat,House,100,2024-11-02,Individual,VT,Retail Co,Engineer
1645,Davis (R),Republican,Senate,100,2024-09-28,Individual,CA,Self-employed,Sales
1646,Miller (D),Democrat,Senate,1000,2024-06-04,Individual,GA,Retail Co,Engineer
1647,Davis (R),Republican,Governor,24354.13142755888,2024-11-10,Corporate PAC,IA,Retired,Healthcare
1648,Miller (D),Democrat,Governor,50,2024-03-16,PAC,SD,Self-employed,Consultant
1649,Brown (D),Democrat,House,50,2024-12-31,Individual,CA,Retail Co,Attorney
1650,Davis (R),Republican,House,100,2024-11-16,Individual,IL,Retired,Consultant
1651,Smith (D),Democrat,Senate,1000,2024-02-08,Individual,WA,Healthcare Inc,Engineer
1652,Smith (D),Democrat,Senate,500,2024-11-30,Individual,AR,Not Employed,Engineer
1653,Taylor (R),Republican,Governor,100,2024-10-09,Individual,VA,Retail Co,Engineer
1654,Miller (D),Democrat,House,1000,2024-03-09,Individual,MN,Tech Corp,Engineer
1655,Brown (D),Democrat,Senate,2179.96571798393,2024-12-18,Individual,NM,Not Employed,Business Owner
1656,Miller (D),Democrat,Governor,500,2024-03-18,Corporate PAC,AR,Education,Attorney
1657,Wilson (I),Independent,House,4480.5566294888795,2024-01-30,Individual,MO,Retail Co,Retired
1658,Smith (D),Democrat,House,250,2024-06-27,PAC,SC,Education,Consultant
1659,Davis (R),Republican,House,25,2024-06-08,Individual,NE,Healthcare Inc,Sales
1660,Jones (R),Republican,House,500,2024-04-06,Union PAC,LA,Finance LLC,Engineer
1661,Taylor (R),Republican,House,100,2024-09-26,PAC,ME,Tech Corp,Retired
1662,Jones (R),Republican,House,6117.065208897499,2024-05-19,Corporate PAC,GA,Finance LLC,Consultant
1663,Brown (D),Democrat,Senate,50,2024-04-19,Individual,WI,Retail Co,Attorney
1664,Brown (D),Democrat,House,25,2024-08-26,Individual,ND,Self-employed,Engineer
1665,Wilson (I),Independent,House,9787.628449561558,2024-05-30,Individual,WA,Education,Sales
1666,Jones (R),Republican,Senate,50,2024-08-29,Individual,WA,Finance LLC,Retired
1667,Taylor (R),Republican,Governor,100,2024-03-24,Individual,HI,Finance LLC,Retired
1668,Taylor (R),Republican,House,100,2024-10-27,Individual,MS,Healthcare Inc,Consultant
1669,Wilson (I),Independent,House,1000,2024-09-04,Union PAC,GA,Retired,Retired
1670,Smith (D),Democrat,House,250,2024-12-08,Individual,ID,Self-employed,Business Owner
1671,Brown (D),Democrat,Governor,25,2024-05-03,PAC,KY,Finance LLC,Consultant
1672,Smith (D),Democrat,House,250,2024-12-12,Individual,KY,Education,Retired
1673,Jones (R),Republican,Senate,50,2024-09-04,Individual,MI,Education,Attorney
1674,Miller (D),Democrat,House,25,2024-07-02,Super PAC,UT,Healthcare Inc,Sales
1675,Taylor (R),Republican,House,1000,2024-05-31,Individual,OK,Healthcare Inc,Engineer
1676,Davis (R),Republican,Governor,50,2024-02-05,PAC,VA,Healthcare Inc,Consultant
1677,Brown (D),Democrat,Senate,1000,2024-08-17,PAC,WA,Self-employed,Attorney
1678,Wilson (I),Independent,House,250,2024-11-29,Individual,IN,Retail Co,Engineer
1679,Wilson (I),Independent,House,500,2024-11-15,Individual,FL,Finance LLC,Engineer
1680,Davis (R),Republican,House,2800,2024-02-08,Individual,HI,Education,Healthcare
1681,Miller (D),Democrat,Governor,250,2024-05-21,Individual,CA,Retired,Teacher
1682,Miller (D),Democrat,House,25,2024-06-28,Union PAC,AR,Education,Healthcare
1683,Davis (R),Republican,Senate,25,2024-05-11,Individual,ND,Retail Co,Healthcare
1684,Smith (D),Democrat,Governor,50,2024-05-16,Individual,UT,Retail Co,Sales
1685,Davis (R),Republican,Governor,250,2024-08-15,Individual,PA,Tech Corp,Teacher
1686,Wilson (I),Independent,House,1000,2024-12-26,Individual,AZ,Education,Healthcare
1687,Wilson (I),Independent,Senate,2065.493591721013,2024-03-06,PAC,PA,Tech Corp,Engineer
1688,Miller (D),Democrat,Governor,100,2024-07-15,PAC,CA,Education,Teacher
1689,Brown (D),Democrat,House,9888.648584631146,2024-04-21,Individual,WY,Tech Corp,Healthcare
1690,Taylor (R),Republican,Governor,1967.0268997372154,2024-12-08,PAC,NV,Finance LLC,Attorney
1691,Miller (D),Democrat,House,250,2024-12-20,Individual,OK,Retail Co,Attorney
1692,Miller (D),Democrat,Governor,50,2024-08-30,Corporate PAC,NY,Tech Corp,Sales
1693,Taylor (R),Republican,Senate,100,2024-01-21,Individual,WA,Not Employed,Retired
1694,Jones (R),Republican,House,50,2024-01-07,Individual,AK,Retail Co,Consultant
1695,Jones (R),Republican,House,34899.289933128355,2024-06-01,PAC,NY,Not Employed,Business Owner
1696,Wilson (I),Independent,House,1000,2024-09-05,Corporate PAC,MI,Retired,Business Owner
1697,Davis (R),Republican,Governor,500,2024-07-15,Individual,FL,Retail Co,Retired
1698,Miller (D),Democrat,Governor,3148.0744706719893,2024-07-09,PAC,NY,Retail Co,Attorney
1699,Davis (R),Republican,House,1703.404635365856,2024-12-09,Individual,WI,Self-employed,Business Owner
1700,Taylor (R),Republican,Senate,50,2024-04-16,Individual,AL,Retail Co,Teacher
1701,Taylor (R),Republican,Governor,25,2024-01-17,Corporate PAC,KS,Finance LLC,Consultant
1702,Smith (D),Democrat,House,2367.2485355931394,2024-11-30,Individual,CA,Healthcare Inc,Consultant
1703,Smith (D),Democrat,Senate,100,2024-06-10,Individual,WV,Healthcare Inc,Engineer
1704,Smith (D),Democrat,House,50,2024-11-17,Union PAC,TX,Tech Corp,Attorney
1705,Brown (D),Democrat,Senate,1806.0118654737003,2024-01-15,Union PAC,FL,Self-employed,Teacher
1706,Brown (D),Democrat,Senate,12123.373466272016,2024-04-17,Individual,ND,Not Employed,Healthcare
1707,Brown (D),Democrat,Senate,6713.757530099665,2024-07-07,Individual,OH,Healthcare Inc,Sales
1708,Smith (D),Democrat,House,50,2024-11-24,Individual,IA,Finance LLC,Sales
1709,Jones (R),Republican,Senate,500,2024-10-08,Individual,KS,Healthcare Inc,Business Owner
1710,Miller (D),Democrat,Governor,25,2024-02-13,Corporate PAC,MD,Not Employed,Teacher
1711,Taylor (R),Republican,Governor,100,2024-05-11,Individual,MS,Healthcare Inc,Retired
1712,Jones (R),Republican,House,25,2024-01-14,Individual,MI,Not Employed,Sales
1713,Smith (D),Democrat,House,500,2024-03-15,Individual,MD,Education,Business Owner
1714,Taylor (R),Republican,House,50,2024-01-15,Individual,VT,Self-employed,Teacher
1715,Wilson (I),Independent,House,1000,2024-08-16,PAC,NH,Not Employed,Engineer
1716,Wilson (I),Independent,House,25,2024-05-02,Corporate PAC,ID,Education,Consultant
1717,Miller (D),Democrat,House,50,2024-03-11,PAC,TN,Healthcare Inc,Sales
1718,Jones (R),Republican,Senate,50,2024-04-22,Individual,CT,Healthcare Inc,Healthcare
1719,Brown (D),Democrat,House,250,2024-04-15,Individual,NC,Healthcare Inc,Retired
1720,Miller (D),Democrat,Governor,1000,2024-02-12,Individual,MO,Not Employed,Engineer
1721,Taylor (R),Republican,Senate,500,2024-05-21,Individual,UT,Education,Sales
1722,Wilson (I),Independent,Governor,1000,2024-02-13,PAC,NV,Finance LLC,Teacher
1723,Smith (D),Democrat,Senate,250,2024-05-27,Individual,AK,Finance LLC,Attorney
1724,Jones (R),Republican,House,100,2024-08-02,Individual,OH,Healthcare Inc,Attorney
1725,Davis (R),Republican,House,50,2024-12-14,Individual,WI,Finance LLC,Healthcare
1726,Taylor (R),Republican,House,25,2024-04-25,PAC,MN,Not Employed,Retired
1727,Jones (R),Republican,Governor,9050.879575547393,2024-08-02,Individual,ME,Not Employed,Sales
1728,Jones (R),Republican,Governor,25,2024-05-01,Super PAC,NV,Not Employed,Attorney
1729,Taylor (R),Republican,House,1000,2024-06-22,Super PAC,LA,Education,Attorney
1730,Taylor (R),Republican,House,12926.710286512684,2024-02-02,Individual,UT,Retail Co,Consultant
1731,Brown (D),Democrat,Governor,50,2024-09-30,Individual,TX,Not Employed,Engineer
1732,Smith (D),Democrat,Governor,100,2024-10-23,Union PAC,WV,Healthcare Inc,Healthcare
1733,Smith (D),Democrat,House,500,2024-03-26,Individual,IA,Healthcare Inc,Engineer
1734,Smith (D),Democrat,House,25,2024-02-15,Individual,SC,Tech Corp,Consultant
1735,Smith (D),Democrat,House,25,2024-02-21,PAC,AL,Not Employed,Healthcare
1736,Jones (R),Republican,House,1723.1608442623804,2024-09-06,Corporate PAC,UT,Finance LLC,Engineer
1737,Wilson (I),Independent,House,500,2024-08-20,PAC,MN,Education,Business Owner
1738,Smith (D),Democrat,Governor,50,2024-10-29,Super PAC,NM,Tech Corp,Retired
1739,Jones (R),Republican,Senate,250,2024-03-18,Individual,WY,Education,Teacher
1740,Jones (R),Republican,Senate,100,2024-05-06,Individual,SD,Tech Corp,Attorney
1741,Davis (R),Republican,Senate,100,2024-05-03,Individual,PA,Retired,Teacher
1742,Miller (D),Democrat,Senate,4522.29020566744,2024-09-02,Individual,LA,Education,Teacher
1743,Miller (D),Democrat,House,11276.232753306007,2024-03-09,Individual,OR,Not Employed,Consultant
1744,Davis (R),Republican,Governor,2073.426476599877,2024-01-03,Individual,WI,Retail Co,Consultant
1745,Miller (D),Democrat,House,977.5488060539825,2024-02-02,PAC,CA,Education,Consultant
1746,Miller (D),Democrat,House,1000,2024-01-10,PAC,LA,Healthcare Inc,Business Owner
1747,Wilson (I),Independent,Senate,50,2024-02-22,Individual,ID,Tech Corp,Teacher
1748,Taylor (R),Republican,House,250,2024-03-18,Super PAC,MN,Finance LLC,Attorney
1749,Brown (D),Democrat,Senate,100,2024-12-17,Corporate PAC,KY,Retired,Healthcare
1750,Jones (R),Republican,Governor,250,2024-03-03,Individual,VT,Retail Co,Healthcare
1751,Davis (R),Republican,House,3138.2458029841573,2024-01-22,Individual,IN,Education,Attorney
1752,Taylor (R),Republican,Senate,6976.104024842472,2024-07-31,PAC,ND,Finance LLC,Teacher
1753,Smith (D),Democrat,House,100,2024-08-16,Corporate PAC,RI,Retail Co,Consultant
1754,Miller (D),Democrat,House,25,2024-04-25,Corporate PAC,WA,Finance LLC,Attorney
1755,Miller (D),Democrat,House,50,2024-05-22,Individual,GA,Retail Co,Attorney
1756,Taylor (R),Republican,House,25,2024-07-08,Corporate PAC,FL,Finance LLC,Teacher
1757,Taylor (R),Republican,House,100,2024-07-23,Individual,IN,Finance LLC,Attorney
1758,Brown (D),Democrat,House,2941.3368787535387,2024-08-18,Super PAC,OH,Education,Consultant
1759,Jones (R),Republican,House,50,2024-03-15,PAC,NJ,Not Employed,Engineer
1760,Miller (D),Democrat,Senate,100,2024-07-06,Individual,PA,Self-employed,Engineer
1761,Wilson (I),Independent,Governor,2800,2024-10-01,Individual,CT,Tech Corp,Retired
1762,Davis (R),Republican,House,1445.1053798701423,2024-07-15,Individual,NV,Not Employed,Attorney
1763,Davis (R),Republican,House,100,2024-03-30,Individual,WV,Self-employed,Attorney
1764,Taylor (R),Republican,Governor,250,2024-07-11,PAC,AR,Self-employed,Consultant
1765,Wilson (I),Independent,House,250,2024-06-03,Individual,UT,Education,Consultant
1766,Davis (R),Republican,Senate,500,2024-11-17,PAC,GA,Retired,Sales
1767,Taylor (R),Republican,Governor,1000,2024-08-19,PAC,NH,Tech Corp,Healthcare
1768,Davis (R),Republican,House,2409.0197829526264,2024-07-13,PAC,MN,Self-employed,Retired
1769,Taylor (R),Republican,Governor,250,2024-11-21,Individual,ME,Retired,Engineer
1770,Smith (D),Democrat,Senate,50,2024-07-22,Individual,SC,Retail Co,Business Owner
1771,Wilson (I),Independent,House,50,2024-03-15,Individual,MO,Retired,Retired
1772,Wilson (I),Independent,House,500,2024-10-20,Union PAC,ND,Self-employed,Retired
1773,Brown (D),Democrat,House,25,2024-11-07,Corporate PAC,WY,Education,Sales
1774,Taylor (R),Republican,House,25,2024-08-24,Corporate PAC,OR,Retail Co,Attorney
1775,Miller (D),Democrat,House,25,2024-05-26,Individual,NE,Education,Consultant
1776,Miller (D),Democrat,Senate,100,2024-05-24,Individual,AL,Self-employed,Engineer
1777,Smith (D),Democrat,House,2072.937262429964,2024-12-21,Super PAC,UT,Healthcare Inc,Business Owner
1778,Taylor (R),Republican,Senate,25,2024-07-14,Corporate PAC,NE,Finance LLC,Business Owner
1779,Taylor (R),Republican,House,100,2024-06-23,Individual,KS,Tech Corp,Engineer
1780,Brown (D),Democrat,Senate,3420.9954697094227,2024-12-16,Super PAC,NM,Education,Teacher
1781,Wilson (I),Independent,House,100,2024-06-02,Individual,MA,Retail Co,Sales
1782,Taylor (R),Republican,House,2005.0028824276526,2024-07-02,Individual,IA,Not Employed,Consultant
1783,Smith (D),Democrat,Governor,1000,2024-10-23,Individual,OR,Education,Attorney
1784,Smith (D),Democrat,House,250,2024-02-27,Corporate PAC,NC,Education,Retired
1785,Davis (R),Republican,House,250,2024-10-10,Individual,AL,Healthcare Inc,Sales
1786,Davis (R),Republican,House,3939.3029037549672,2024-04-06,Union PAC,NM,Education,Retired
1787,Taylor (R),Republican,Governor,100,2024-08-12,Individual,CO,Self-employed,Attorney
1788,Davis (R),Republican,House,250,2024-06-02,Individual,MN,Retired,Business Owner
1789,Jones (R),Republican,House,25,2024-02-13,Individual,MT,Not Employed,Business Owner
1790,Jones (R),Republican,Senate,25,2024-05-25,Individual,AZ,Self-employed,Teacher
1791,Smith (D),Democrat,Governor,2800,2024-03-13,PAC,VT,Healthcare Inc,Teacher
1792,Wilson (I),Independent,House,25,2024-09-15,PAC,VA,Not Employed,Sales
1793,Miller (D),Democrat,Senate,500,2024-05-19,Individual,NJ,Retired,Teacher
1794,Miller (D),Democrat,House,37056.58309295659,2024-07-22,Individual,CO,Self-employed,Retired
1795,Brown (D),Democrat,House,100,2024-05-11,Corporate PAC,FL,Finance LLC,Engineer
1796,Davis (R),Republican,Governor,100,2024-06-03,Individual,MO,Retired,Consultant
1797,Davis (R),Republican,House,100,2024-07-27,Individual,NC,Healthcare Inc,Engineer
1798,Smith (D),Democrat,Senate,500,2024-09-17,Corporate PAC,CA,Self-employed,Healthcare
1799,Davis (R),Republican,Senate,500,2024-01-17,Individual,PA,Self-employed,Attorney
1800,Jones (R),Republican,House,2429.557093027488,2024-08-05,Corporate PAC,MI,Finance LLC,Business Owner
1801,Davis (R),Republican,House,2800,2024-03-20,Individual,WV,Education,Consultant
1802,Miller (D),Democrat,House,25,2024-01-25,Individual,NV,Not Employed,Healthcare
1803,Jones (R),Republican,House,8870.816377214125,2024-10-10,Individual,KY,Not Employed,Business Owner
1804,Miller (D),Democrat,House,1000,2024-08-11,Individual,SD,Not Employed,Engineer
1805,Davis (R),Republican,Governor,250,2024-01-20,Individual,MN,Tech Corp,Sales
1806,Miller (D),Democrat,Governor,500,2024-10-24,Individual,TX,Not Employed,Teacher
1807,Smith (D),Democrat,House,50,2024-10-06,Individual,LA,Finance LLC,Healthcare
1808,Miller (D),Democrat,Governor,500,2024-04-04,Individual,WY,Tech Corp,Sales
1809,Brown (D),Democrat,House,500,2024-09-17,Individual,TN,Not Employed,Attorney
1810,Davis (R),Republican,Senate,250,2024-04-07,PAC,AZ,Retail Co,Consultant
1811,Smith (D),Democrat,House,1000,2024-11-14,PAC,WI,Tech Corp,Retired
1812,Miller (D),Democrat,Senate,500,2024-04-12,Individual,NH,Finance LLC,Teacher
1813,Jones (R),Republican,Senate,250,2024-05-12,Corporate PAC,MN,Not Employed,Attorney
1814,Brown (D),Democrat,House,1000,2024-08-11,Individual,HI,Tech Corp,Business Owner
1815,Taylor (R),Republican,House,2800,2024-03-19,Individual,WA,Not Employed,Retired
1816,Wilson (I),Independent,Senate,250,2024-06-28,Individual,WV,Finance LLC,Teacher
1817,Smith (D),Democrat,Governor,100,2024-10-14,Union PAC,MI,Healthcare Inc,Attorney
1818,Taylor (R),Republican,Senate,2334.824186061053,2024-10-07,Individual,MI,Not Employed,Consultant
1819,Miller (D),Democrat,Senate,100,2024-03-17,PAC,NH,Retired,Consultant
1820,Davis (R),Republican,House,25,2024-11-19,Individual,PA,Tech Corp,Business Owner
1821,Smith (D),Democrat,House,100,2024-11-01,Individual,TN,Healthcare Inc,Business Owner
1822,Brown (D),Democrat,Senate,2800,2024-09-25,PAC,AR,Healthcare Inc,Consultant
1823,Wilson (I),Independent,Senate,100,2024-05-30,PAC,OH,Education,Consultant
1824,Davis (R),Republican,House,100,2024-06-15,Individual,VT,Education,Retired
1825,Davis (R),Republican,Senate,250,2024-10-24,Individual,OR,Retired,Sales
1826,Smith (D),Democrat,House,100,2024-06-21,Individual,SD,Retail Co,Attorney
1827,Taylor (R),Republican,Governor,1000,2024-01-25,Individual,CA,Retired,Business Owner
1828,Jones (R),Republican,House,100,2024-03-04,PAC,CA,Retail Co,Engineer
1829,Miller (D),Democrat,Senate,100,2024-06-15,PAC,MA,Retired,Attorney
1830,Brown (D),Democrat,House,2800,2024-01-14,Individual,WV,Retail Co,Teacher
1831,Brown (D),Democrat,Governor,50,2024-07-28,Individual,AR,Tech Corp,Teacher
1832,Miller (D),Democrat,Senate,4090.0194876351143,2024-08-31,PAC,MT,Finance LLC,Healthcare
1833,Miller (D),Democrat,Governor,100,2024-01-13,Super PAC,CT,Finance LLC,Teacher
1834,Smith (D),Democrat,Governor,100,2024-12-21,Union PAC,WV,Retail Co,Healthcare
1835,Taylor (R),Republican,House,2800,2024-04-16,Super PAC,ID,Retired,Teacher
1836,Davis (R),Republican,Governor,500,2024-07-16,Individual,ME,Retired,Healthcare
1837,Davis (R),Republican,House,100,2024-03-22,Individual,WI,Self-employed,Engineer
1838,Brown (D),Democrat,Governor,32671.345821820312,2024-03-25,Corporate PAC,OH,Not Employed,Healthcare
1839,Smith (D),Democrat,House,2800,2024-09-11,PAC,MT,Self-employed,Retired
1840,Davis (R),Republican,House,5383.205789605721,2024-05-31,Individual,SD,Not Employed,Retired
1841,Smith (D),Democrat,House,250,2024-09-29,Individual,VT,Not Employed,Attorney
1842,Taylor (R),Republican,House,100,2024-05-14,Individual,TN,Education,Healthcare
1843,Davis (R),Republican,House,8205.912349360142,2024-10-18,Individual,MO,Not Employed,Attorney
1844,Wilson (I),Independent,Senate,500,2024-05-18,Individual,NM,Retired,Sales
1845,Davis (R),Republican,House,100,2024-02-05,Individual,GA,Tech Corp,Engineer
1846,Brown (D),Democrat,House,100,2024-09-30,Individual,SD,Self-employed,Retired
1847,Jones (R),Republican,Senate,1000,2024-12-01,Individual,MT,Tech Corp,Healthcare
1848,Davis (R),Republican,Senate,1000,2024-07-04,Individual,MT,Self-employed,Attorney
1849,Smith (D),Democrat,Governor,1000,2024-01-01,PAC,WY,Self-employed,Engineer
