respondent_id,education_level,income_category,media_trust,political_efficacy,trust_base,political_trust_scale
834,Some College,Low,1.7886410858482122,3.711184930987656,3.3337456843453936,3.3337456843453936
835,High School,High,3.6782443346455693,2.1085310336202383,4.539391415529133,4.539391415529133
836,High School,Middle,3.3092582020908594,3.023294785991311,4.446903332168404,4.446903332168404
837,Some College,Middle,4.468997711315751,4.856904366053641,5.017242532144344,5
838,Bachelor's,Low,4.472235627472401,1.9917838536202908,5.576105478151643,5
839,Some College,Middle,3.5210717897862196,3.098877659998834,4.144431740343565,4.144431740343565
840,Some College,Middle,3.4694722183048725,3.000471103005111,4.896727437148446,4.896727437148446
841,Some College,High,4.545901849865913,1.1840750770643353,3.601004218886375,3.601004218886375
842,Bachelor's,High,4.332432716153562,1.3699030010029674,4.197096124798954,4.197096124798954
843,Graduate,Low,2.5529057029634714,2.5429870085790753,3.149450767133925,3.149450767133925
844,Graduate,Middle,2.841330665163696,1.822737985290587,4.567236757923187,4.567236757923187
845,Some College,Middle,4.339463205076754,3.7922214521095157,3.5304198318753395,3.5304198318753395
846,Some College,Low,3.5472215143963695,1.8170694569125772,5.051251238735003,5
847,High School,Middle,2.4487206349149346,3.022856722585857,5.138374866910562,5
848,Graduate,Middle,4.129021991044283,3.7416226463392377,3.9992660186441715,3.9992660186441715
849,High School,High,2.7637788569554687,4.872733107767999,3.6651545681533975,3.6651545681533975
850,Some College,Middle,3.4728017933666706,2.7516037011519074,4.337139686965958,4.337139686965958
851,Bachelor's,Middle,1.1621049838140607,1.7232665894553065,2.507038556487299,2.507038556487299
852,Some College,Middle,1.8079148838296533,2.881037576124072,2.251679594180966,2.251679594180966
853,Bachelor's,Low,4.252855007536709,4.873625870794058,4.026519255594936,4.026519255594936
854,High School,Middle,1.954277035780251,2.2486764127388597,3.910441610435603,3.910441610435603
855,Graduate,High,4.433998629450798,4.189415308646858,6.118067379377014,5
856,Bachelor's,Low,1.9017571387812495,1.009896656498313,3.037049300731815,3.037049300731815
857,Bachelor's,High,3.0535133592784405,2.254088227637112,5.226161988304732,5
858,High School,Middle,2.880447130650282,4.048375649377704,4.876783261828108,4.876783261828108
859,Some College,High,1.4382609333842993,1.022557190619409,2.905539051344584,2.905539051344584
860,Bachelor's,Low,2.769390585832298,4.7521958258003,3.929405749242978,3.929405749242978
861,High School,Middle,2.3514593513682485,2.508188427425921,3.7577285491210994,3.7577285491210994
862,Some College,Middle,2.466167797334492,2.3184762271121144,3.1844876487054767,3.1844876487054767
863,Bachelor's,Middle,2.8530143797397614,3.590330303646624,5.673262425922359,5
864,Bachelor's,Middle,4.891120044514537,3.8736870866268873,6.0523614735093325,5
865,Some College,Low,2.287509446963668,3.943337269127369,3.868746545549452,3.868746545549452
866,Bachelor's,Middle,4.816039316356182,3.0904706697911024,5.586585586216648,5
867,High School,Middle,4.930814257822931,1.650533564388752,4.952991940444538,4.952991940444538
868,Some College,Middle,3.118135110475123,2.7443724581971765,3.616262600171822,3.616262600171822
869,Graduate,Middle,3.1518757874146104,4.464726693928242,3.1090701223240984,3.1090701223240984
870,High School,Low,4.200898366048932,3.3480074536055326,4.7079569402003045,4.7079569402003045
871,Some College,Middle,2.128260588273406,3.4001990016549826,2.413282253018297,2.413282253018297
872,Bachelor's,Low,4.324568647891283,3.9525208035483956,4.330337976720554,4.330337976720554
873,Graduate,High,2.624497264623642,4.794716550968587,4.652106460745319,4.652106460745319
874,Bachelor's,Middle,2.790451956912875,1.9519609538838267,3.422994377993214,3.422994377993214
875,Graduate,Middle,1.945757427252829,2.735382321290672,3.7704107869241756,3.7704107869241756
876,Some College,Low,2.338347843848169,1.9608002277091146,4.28579349104667,4.28579349104667
877,High School,Middle,1.9511035848408937,4.239245482720435,3.363386218965766,3.363386218965766
878,Some College,High,1.6189973894506693,3.066184649243951,4.202234781937021,4.202234781937021
879,High School,Low,3.7401978811249137,2.0514967385679483,3.175962859515016,3.175962859515016
880,Graduate,High,3.3488022489473224,4.467091697268188,5.021493146658458,5
881,High School,Low,3.317214859649539,2.9358463417738676,5.017902248748848,5
882,High School,Low,4.267413708381355,1.350659966468811,4.0055879836748645,4.0055879836748645
883,High School,Middle,4.091605198569596,3.1920655658468604,5.176085701395183,5
884,Graduate,Middle,1.1242615431547165,2.7541379807516932,3.7087038925214006,3.7087038925214006
885,High School,Middle,4.589823056012392,3.727502449415624,5.448687853863367,5
886,Some College,Low,4.758838014677167,1.6379302479326725,4.096739611696555,4.096739611696555
887,Bachelor's,Low,2.1590317990630865,4.768064800649881,5.3710903954607865,5
888,Graduate,Middle,1.958754246123135,2.1059665670618415,3.3101110652341177,3.3101110652341177
889,Some College,Middle,4.319819604977965,4.3806373830884695,4.962778250013432,4.962778250013432
890,High School,Low,1.0185181815177202,4.569246638566256,3.1233295491480977,3.1233295491480977
891,Some College,Low,3.1516505386680365,4.85017350781709,1.812652940810549,1.812652940810549
892,Some College,High,4.048742288723588,1.586192362010479,3.634230307122711,3.634230307122711
893,Bachelor's,High,4.280312382616103,4.778812334872782,5.441812457720064,5
894,Some College,High,1.1560809649527073,4.971058818511665,4.164251823823221,4.164251823823221
895,Some College,High,1.439702870324254,4.908713256008923,4.016448594018036,4.016448594018036
896,High School,High,2.8584584780037403,3.8289022743701935,3.5693750934200086,3.5693750934200086
897,High School,High,4.724092238582671,2.823897131718695,4.852966852876344,4.852966852876344
898,Bachelor's,High,3.8980058766901493,1.6362158814445138,3.265145160521278,3.265145160521278
899,Bachelor's,Low,2.5184135288000107,3.0203079264611006,3.939736383450632,3.939736383450632
900,Graduate,High,1.2697382718324661,1.968504992313683,4.657025547139959,4.657025547139959
901,Some College,Middle,3.0631159050390124,1.8990261498838663,3.528178543000202,3.528178543000202
902,High School,Low,4.055529690347612,1.098010716959834,2.4477760415202967,2.4477760415202967
903,Graduate,High,2.518086701631546,2.529751680791378,4.738046427676464,4.738046427676464
904,Bachelor's,High,3.419933844357729,1.13580116443336,4.65476861573462,4.65476861573462
905,High School,Low,3.430955020710826,4.242013816721737,4.783856264490016,4.783856264490016
906,Graduate,Low,1.2656569257378578,3.4852784983813763,5.023022676629228,5
907,Bachelor's,Low,3.096301142126322,2.582469350658357,2.1184145668364467,2.1184145668364467
908,High School,Middle,2.9849083367735147,3.318189057521522,4.165003844378691,4.165003844378691
909,Bachelor's,High,3.9148362055420876,1.8134301016107202,4.485438920715746,4.485438920715746
910,Bachelor's,Middle,3.4228060403838754,2.12169676925987,4.369109567447115,4.369109567447115
911,Bachelor's,Middle,3.4188830042257905,1.416724979877472,4.234875988959789,4.234875988959789
912,Bachelor's,Low,4.660547046922147,3.7573640206828713,4.566923842414423,4.566923842414423
913,Bachelor's,Middle,3.3391703302040696,3.7797985253855586,3.8087561485589028,3.8087561485589028
914,High School,Low,3.454244368709624,2.9478629417717457,3.3395819631558292,3.3395819631558292
915,High School,Low,2.991143334656954,4.5161296827718616,2.8695307504007252,2.8695307504007252
916,Bachelor's,Middle,2.181117959320545,1.8831349676474929,3.426958885612489,3.426958885612489
917,High School,Middle,1.6004821714013815,2.509274486452341,4.360609502896337,4.360609502896337
918,Some College,Middle,1.6726580392569304,2.012704037129879,3.337090190719829,3.337090190719829
919,Some College,Middle,2.0656482381746173,2.1337434658780694,3.631852290852382,3.631852290852382
920,Some College,Low,2.1506214141845703,4.35549246892333,4.7768128895428745,4.7768128895428745
921,Bachelor's,High,1.2072931891307235,2.790187151171267,2.683557598125092,2.683557598125092
922,Graduate,Middle,1.3934878017753363,4.725883912295103,2.9994987258520958,2.9994987258520958
923,High School,High,2.7048223819583654,3.7434898484498262,5.915604907443197,5
924,Bachelor's,High,3.882442689500749,3.8627785686403513,4.568086639075261,4.568086639075261
925,Some College,High,2.459362898953259,1.7564460327848792,3.9106236316899823,3.9106236316899823
926,Bachelor's,Middle,3.1598849883303046,2.819171559996903,3.6747531730317564,3.6747531730317564
927,Some College,Low,3.814686706289649,4.763505091890693,4.098951037249261,4.098951037249261
928,Bachelor's,Middle,4.419153208844364,4.828456842340529,5.1314093931557965,5
929,Bachelor's,Middle,2.7633214266970754,3.8986098673194647,3.3124091144467043,3.3124091144467043
930,High School,Low,4.9902879213914275,1.103168242610991,4.6756350129263,4.6756350129263
931,Graduate,Middle,3.0643018931150436,4.941227024421096,3.218192374431996,3.218192374431996
932,High School,Middle,4.862645590677857,2.4019320691004395,4.002799035527278,4.002799035527278
933,High School,Middle,1.780134392902255,3.6931043500080705,3.6904343601313467,3.6904343601313467
934,Some College,Middle,2.6492083026096225,3.3417676854878664,3.9119542929107185,3.9119542929107185
935,Some College,Middle,2.094719821587205,3.4037292171269655,2.9171976125383265,2.9171976125383265
936,Some College,Middle,4.4948188699781895,4.971566893160343,4.215216960968101,4.215216960968101
937,Bachelor's,Middle,4.846855714917183,3.7813832331448793,3.858410359978973,3.858410359978973
938,Bachelor's,Middle,1.2749278508126736,2.013990760780871,4.675368026463811,4.675368026463811
939,Some College,Low,4.255729290656745,4.115102290175855,2.501161752118177,2.501161752118177
940,Some College,Low,3.4411503272131085,1.0703642014414072,3.0071978464330265,3.0071978464330265
941,Some College,High,2.920401602052152,4.26148178987205,4.104933927850764,4.104933927850764
942,Bachelor's,Middle,2.0226511852815747,4.424923217855394,4.556893208454524,4.556893208454524
943,Bachelor's,Low,4.46826134622097,1.9957145303487778,4.6821771670055865,4.6821771670055865
944,Some College,Low,2.1077268747612834,4.311020338907838,2.3354653057101635,2.3354653057101635
945,Graduate,Middle,2.2685258332639933,1.1400596499443054,3.382140465411069,3.382140465411069
946,Some College,High,2.832030381076038,2.915801450610161,4.1516088466395304,4.1516088466395304
947,Graduate,Middle,1.3076959708705544,1.5137370778247714,3.314911103785331,3.314911103785331
948,Bachelor's,Low,1.2014364507049322,1.833213621750474,4.523139938579752,4.523139938579752
949,High School,Middle,1.688738802447915,4.536579268053174,3.553247569603021,3.553247569603021
950,High School,Middle,1.3773800246417522,4.120493790134788,3.695802173567083,3.695802173567083
951,High School,Low,3.788088735193014,4.634648196399212,3.6979727460805085,3.6979727460805085
952,Bachelor's,Low,4.5210175001993775,4.775429819710553,4.582580765082696,4.582580765082696
953,Some College,High,4.700988808646798,3.5759573420509696,4.221273686072811,4.221273686072811
954,Bachelor's,Middle,4.321145954541862,3.9016714710742235,5.470547815651416,5
955,Graduate,High,1.5836595995351672,4.315820889547467,5.572433731863489,5
956,High School,High,1.8475079936906695,4.094343668781221,4.61217864881215,4.61217864881215
957,High School,Low,1.0833084108307958,2.610413294285536,3.1444474618824745,3.1444474618824745
958,Some College,High,2.2603450808674097,2.8822699012234807,4.141640987437743,4.141640987437743
959,Graduate,Low,3.485344221815467,2.401477268896997,4.590671464840014,4.590671464840014
960,High School,Low,3.161885461769998,4.872922846116126,3.2205735489743024,3.2205735489743024
961,Bachelor's,Middle,1.5420966995880008,2.7517916234210134,3.0751150014417137,3.0751150014417137
962,Graduate,Low,1.7900679064914584,1.4755777195096016,4.233523423691879,4.233523423691879
963,High School,Middle,2.956378661096096,3.284522325731814,2.701462454838861,2.701462454838861
964,Bachelor's,Middle,2.9822995429858565,2.2332074446603656,4.282413476321511,4.282413476321511
965,Bachelor's,Low,2.7688219798728824,1.4225554941222072,3.1343590738757325,3.1343590738757325
966,High School,High,1.7267690319567919,2.3387673180550337,4.282930788656146,4.282930788656146
967,Some College,Middle,2.2319650053977966,3.941298320889473,3.3628232524250805,3.3628232524250805
968,High School,High,3.942450240254402,2.9251715252175927,5.411191594066726,5
969,Some College,Middle,1.3670073663815856,2.030384212732315,2.49462355191341,2.49462355191341
970,High School,Middle,3.1699216067790985,2.275199519470334,2.592575085895764,2.592575085895764
971,Bachelor's,Low,1.9910517474636436,2.8595632147043943,3.20860607312933,3.20860607312933
972,Bachelor's,Middle,3.724290296435356,3.2833381919190288,4.365035474649587,4.365035474649587
973,Graduate,Low,1.7940382342785597,2.320444635115564,3.8224180050386014,3.8224180050386014
974,Graduate,Middle,1.5006296625360847,1.7691258126869798,3.2980216561308997,3.2980216561308997
975,High School,Low,4.820851021446288,2.475038096308708,3.505087381342789,3.505087381342789
976,Bachelor's,High,3.026378604583442,3.548221006989479,5.55943201565275,5
977,High School,Middle,1.7163670575246215,4.080597773194313,3.275450569967362,3.275450569967362
978,Bachelor's,High,2.3783440003171563,4.3262039963155985,4.027286227945839,4.027286227945839
979,Some College,Middle,3.136038470081985,1.8475905824452639,3.8509917990053935,3.8509917990053935
980,Bachelor's,Middle,2.3134602699428797,3.0273538306355476,3.9630987360814784,3.9630987360814784
981,Some College,Middle,2.6023179683834314,1.4524518931284547,3.6631214090069903,3.6631214090069903
982,Some College,Low,2.5283901998773217,1.6392606804147363,2.572935707800231,2.572935707800231
983,High School,Middle,3.057894845493138,2.8697510613128543,5.419160396959171,5
984,Some College,Low,4.2028704499825835,2.934353729709983,1.9636193934664021,1.9636193934664021
985,Bachelor's,Low,2.2932660588994622,2.3570824954658747,2.921835181052759,2.921835181052759
986,Bachelor's,Middle,1.4679072061553597,3.3802217841148376,3.480118896495349,3.480118896495349
987,Bachelor's,Low,4.34930114634335,4.073315603658557,4.983193641738412,4.983193641738412
988,Bachelor's,Low,4.41411679983139,1.1029108678922057,3.380469546240081,3.380469546240081
989,Graduate,Middle,2.9727435782551765,1.7026706356555223,2.7040831938680134,2.7040831938680134
990,High School,High,4.546565775759518,4.889466851949692,5.007586567875773,5
991,Bachelor's,Low,4.606345558539033,2.6103331865742803,3.892681040272938,3.892681040272938
992,Some College,Middle,3.862471329048276,3.6066871508955956,4.259440190452444,4.259440190452444
993,Bachelor's,High,2.872076095081866,1.318292480893433,3.9274421994609283,3.9274421994609283
994,Some College,Middle,2.6605681544169784,3.553013696335256,3.8001854178547574,3.8001854178547574
995,Bachelor's,Middle,1.9630366684868932,4.927898622117937,4.386101333637734,4.386101333637734
