voter_id,treatment,age_group,education,baseline_turnout_prob,treatment_effect,voted_2022
1830,Personal Visit,65+,High School,0.74,0.12,1
1831,Control,65+,Bachelor's,0.74,0,1
1832,Personal Visit,50-64,High School,0.68,0.12,1
1833,Control,50-64,Some College,0.68,0,0
1834,Personal Visit,30-49,Graduate,0.52,0.12,0
1835,Control,30-49,Some College,0.52,0,0
1836,Postcard,65+,High School,0.74,0.05,1
1837,Postcard,50-64,Graduate,0.68,0.05,1
1838,Personal Visit,30-49,High School,0.52,0.12,1
1839,Personal Visit,65+,Some College,0.74,0.12,0
1840,Phone Call,30-49,Bachelor's,0.52,0.08,0
1841,Personal Visit,50-64,Graduate,0.68,0.12,1
1842,Postcard,18-29,Bachelor's,0.35,0.05,1
1843,Personal Visit,65+,High School,0.74,0.12,1
1844,Postcard,30-49,Some College,0.52,0.05,0
1845,Personal Visit,50-64,Bachelor's,0.68,0.12,1
1846,Control,18-29,High School,0.35,0,0
1847,Phone Call,65+,Bachelor's,0.74,0.08,1
1848,Phone Call,50-64,High School,0.68,0.08,1
1849,Personal Visit,50-64,Some College,0.68,0.12,1
1850,Phone Call,50-64,High School,0.68,0.08,1
1851,Phone Call,30-49,Some College,0.52,0.08,1
1852,Phone Call,30-49,High School,0.52,0.08,1
1853,Personal Visit,30-49,Bachelor's,0.52,0.12,1
1854,Control,18-29,High School,0.35,0,1
1855,Phone Call,18-29,Some College,0.35,0.08,0
1856,Control,50-64,Some College,0.68,0,1
1857,Personal Visit,50-64,High School,0.68,0.12,0
1858,Phone Call,65+,Bachelor's,0.74,0.08,1
1859,Phone Call,65+,Graduate,0.74,0.08,1
1860,Phone Call,65+,Graduate,0.74,0.08,1
1861,Control,30-49,High School,0.52,0,0
1862,Personal Visit,65+,Graduate,0.74,0.12,1
1863,Postcard,30-49,High School,0.52,0.05,1
1864,Postcard,30-49,Some College,0.52,0.05,0
1865,Postcard,30-49,Bachelor's,0.52,0.05,1
1866,Personal Visit,30-49,High School,0.52,0.12,1
1867,Phone Call,30-49,High School,0.52,0.08,1
1868,Postcard,30-49,Some College,0.52,0.05,1
1869,Phone Call,30-49,High School,0.52,0.08,0
1870,Postcard,30-49,Some College,0.52,0.05,0
1871,Personal Visit,65+,High School,0.74,0.12,1
1872,Phone Call,18-29,Bachelor's,0.35,0.08,0
1873,Phone Call,30-49,Some College,0.52,0.08,0
1874,Personal Visit,65+,Some College,0.74,0.12,1
1875,Postcard,50-64,High School,0.68,0.05,0
1876,Personal Visit,30-49,Some College,0.52,0.12,0
1877,Personal Visit,30-49,High School,0.52,0.12,0
1878,Postcard,50-64,High School,0.68,0.05,1
1879,Personal Visit,30-49,High School,0.52,0.12,0
1880,Control,30-49,High School,0.52,0,1
1881,Postcard,50-64,Graduate,0.68,0.05,1
1882,Control,65+,High School,0.74,0,1
1883,Postcard,50-64,High School,0.68,0.05,1
1884,Control,18-29,Some College,0.35,0,0
1885,Personal Visit,65+,High School,0.74,0.12,1
1886,Phone Call,18-29,Graduate,0.35,0.08,0
1887,Control,65+,Some College,0.74,0,1
1888,Postcard,50-64,Some College,0.68,0.05,1
1889,Personal Visit,50-64,Bachelor's,0.68,0.12,1
1890,Control,30-49,Graduate,0.52,0,0
1891,Phone Call,50-64,High School,0.68,0.08,1
1892,Personal Visit,65+,Some College,0.74,0.12,1
1893,Personal Visit,30-49,Graduate,0.52,0.12,1
1894,Control,30-49,High School,0.52,0,1
1895,Personal Visit,18-29,Graduate,0.35,0.12,0
1896,Phone Call,50-64,Some College,0.68,0.08,1
1897,Control,50-64,Graduate,0.68,0,0
1898,Phone Call,18-29,Bachelor's,0.35,0.08,1
1899,Personal Visit,50-64,Some College,0.68,0.12,1
1900,Postcard,65+,Some College,0.74,0.05,1
1901,Control,30-49,High School,0.52,0,1
1902,Postcard,30-49,Bachelor's,0.52,0.05,0
1903,Personal Visit,18-29,Graduate,0.35,0.12,0
1904,Postcard,50-64,High School,0.68,0.05,1
1905,Postcard,65+,Some College,0.74,0.05,1
1906,Phone Call,50-64,Graduate,0.68,0.08,1
1907,Phone Call,30-49,Some College,0.52,0.08,1
1908,Phone Call,18-29,Bachelor's,0.35,0.08,1
1909,Postcard,18-29,Bachelor's,0.35,0.05,1
1910,Phone Call,50-64,Bachelor's,0.68,0.08,0
1911,Postcard,18-29,High School,0.35,0.05,0
1912,Control,30-49,High School,0.52,0,0
1913,Personal Visit,50-64,Some College,0.68,0.12,1
1914,Phone Call,50-64,Some College,0.68,0.08,1
1915,Postcard,50-64,Some College,0.68,0.05,1
1916,Personal Visit,65+,High School,0.74,0.12,1
1917,Personal Visit,50-64,High School,0.68,0.12,1
1918,Personal Visit,30-49,Graduate,0.52,0.12,1
1919,Postcard,30-49,Some College,0.52,0.05,1
1920,Personal Visit,50-64,Graduate,0.68,0.12,1
1921,Postcard,50-64,High School,0.68,0.05,1
1922,Postcard,18-29,Bachelor's,0.35,0.05,1
1923,Control,50-64,High School,0.68,0,1
1924,Control,50-64,Graduate,0.68,0,1
1925,Phone Call,30-49,High School,0.52,0.08,1
1926,Control,30-49,High School,0.52,0,1
1927,Personal Visit,50-64,Bachelor's,0.68,0.12,1
1928,Personal Visit,30-49,Graduate,0.52,0.12,1
1929,Control,30-49,Graduate,0.52,0,1
1930,Personal Visit,50-64,High School,0.68,0.12,1
1931,Phone Call,65+,Some College,0.74,0.08,1
1932,Control,50-64,High School,0.68,0,1
1933,Control,50-64,High School,0.68,0,1
1934,Phone Call,30-49,High School,0.52,0.08,0
1935,Control,18-29,Graduate,0.35,0,0
1936,Personal Visit,65+,High School,0.74,0.12,1
1937,Control,65+,Some College,0.74,0,1
1938,Phone Call,18-29,Graduate,0.35,0.08,1
1939,Control,18-29,Some College,0.35,0,0
1940,Postcard,18-29,Some College,0.35,0.05,0
1941,Postcard,50-64,Graduate,0.68,0.05,1
1942,Control,50-64,Graduate,0.68,0,1
1943,Postcard,50-64,High School,0.68,0.05,0
1944,Control,18-29,High School,0.35,0,0
1945,Personal Visit,65+,High School,0.74,0.12,1
1946,Postcard,18-29,High School,0.35,0.05,0
1947,Personal Visit,65+,Bachelor's,0.74,0.12,1
1948,Personal Visit,65+,High School,0.74,0.12,1
1949,Control,30-49,Bachelor's,0.52,0,0
1950,Phone Call,50-64,Some College,0.68,0.08,1
1951,Phone Call,30-49,Some College,0.52,0.08,1
1952,Control,65+,High School,0.74,0,0
1953,Personal Visit,50-64,High School,0.68,0.12,0
1954,Phone Call,65+,Graduate,0.74,0.08,1
1955,Personal Visit,65+,High School,0.74,0.12,0
1956,Postcard,50-64,High School,0.68,0.05,0
1957,Phone Call,18-29,Bachelor's,0.35,0.08,0
1958,Postcard,50-64,Some College,0.68,0.05,1
1959,Control,18-29,Bachelor's,0.35,0,0
1960,Postcard,18-29,Graduate,0.35,0.05,0
1961,Postcard,30-49,Graduate,0.52,0.05,1
1962,Personal Visit,65+,Some College,0.74,0.12,1
1963,Personal Visit,18-29,Bachelor's,0.35,0.12,0
1964,Phone Call,30-49,High School,0.52,0.08,1
1965,Postcard,30-49,Bachelor's,0.52,0.05,0
1966,Personal Visit,50-64,Some College,0.68,0.12,1
1967,Control,50-64,Some College,0.68,0,1
1968,Phone Call,30-49,High School,0.52,0.08,1
1969,Personal Visit,50-64,High School,0.68,0.12,1
1970,Personal Visit,65+,High School,0.74,0.12,1
1971,Postcard,50-64,Some College,0.68,0.05,1
1972,Personal Visit,65+,Graduate,0.74,0.12,1
1973,Personal Visit,50-64,Some College,0.68,0.12,0
1974,Personal Visit,50-64,Bachelor's,0.68,0.12,0
1975,Phone Call,50-64,Bachelor's,0.68,0.08,0
1976,Personal Visit,30-49,Bachelor's,0.52,0.12,1
1977,Phone Call,50-64,High School,0.68,0.08,1
1978,Personal Visit,18-29,High School,0.35,0.12,1
1979,Phone Call,18-29,High School,0.35,0.08,1
1980,Personal Visit,50-64,High School,0.68,0.12,1
1981,Control,30-49,Some College,0.52,0,0
1982,Control,30-49,Graduate,0.52,0,0
1983,Control,65+,Some College,0.74,0,1
1984,Phone Call,65+,Bachelor's,0.74,0.08,0
1985,Postcard,50-64,Bachelor's,0.68,0.05,1
1986,Control,65+,Some College,0.74,0,1
1987,Personal Visit,18-29,Some College,0.35,0.12,0
1988,Personal Visit,30-49,High School,0.52,0.12,0
1989,Phone Call,30-49,Some College,0.52,0.08,0
1990,Postcard,30-49,Bachelor's,0.52,0.05,0
1991,Phone Call,50-64,High School,0.68,0.08,1
1992,Postcard,18-29,Some College,0.35,0.05,0
1993,Postcard,18-29,Some College,0.35,0.05,1
1994,Postcard,30-49,High School,0.52,0.05,1
1995,Personal Visit,50-64,Some College,0.68,0.12,1
1996,Control,50-64,Some College,0.68,0,1
1997,Control,18-29,Some College,0.35,0,0
1998,Control,30-49,Some College,0.52,0,1
1999,Personal Visit,30-49,High School,0.52,0.12,0
2000,Postcard,65+,Bachelor's,0.74,0.05,1
2001,Postcard,30-49,Some College,0.52,0.05,0
2002,Control,65+,Bachelor's,0.74,0,1
2003,Control,50-64,Some College,0.68,0,1
2004,Phone Call,30-49,High School,0.52,0.08,0
2005,Control,50-64,Some College,0.68,0,1
2006,Personal Visit,30-49,Bachelor's,0.52,0.12,1
2007,Phone Call,30-49,High School,0.52,0.08,1
2008,Phone Call,50-64,High School,0.68,0.08,1
2009,Postcard,50-64,High School,0.68,0.05,1
2010,Personal Visit,18-29,Some College,0.35,0.12,0
2011,Phone Call,30-49,Some College,0.52,0.08,1
2012,Postcard,65+,High School,0.74,0.05,0
2013,Postcard,50-64,Graduate,0.68,0.05,1
2014,Personal Visit,65+,High School,0.74,0.12,1
2015,Control,50-64,Bachelor's,0.68,0,0
2016,Control,30-49,Some College,0.52,0,1
2017,Phone Call,65+,High School,0.74,0.08,0
2018,Phone Call,50-64,Some College,0.68,0.08,0
2019,Personal Visit,30-49,Some College,0.52,0.12,1
2020,Personal Visit,18-29,Some College,0.35,0.12,0
2021,Personal Visit,50-64,Bachelor's,0.68,0.12,1
2022,Phone Call,30-49,Some College,0.52,0.08,1
2023,Postcard,30-49,High School,0.52,0.05,0
2024,Personal Visit,18-29,High School,0.35,0.12,0
2025,Control,30-49,Bachelor's,0.52,0,1
2026,Personal Visit,30-49,Bachelor's,0.52,0.12,0
2027,Postcard,65+,Some College,0.74,0.05,1
2028,Postcard,30-49,Bachelor's,0.52,0.05,0
2029,Personal Visit,30-49,High School,0.52,0.12,0
2030,Phone Call,30-49,Some College,0.52,0.08,0
2031,Phone Call,65+,Some College,0.74,0.08,1
2032,Personal Visit,30-49,Bachelor's,0.52,0.12,0
2033,Control,65+,High School,0.74,0,0
2034,Control,30-49,Graduate,0.52,0,1
2035,Personal Visit,65+,Graduate,0.74,0.12,0
2036,Personal Visit,50-64,Graduate,0.68,0.12,1
2037,Phone Call,18-29,Bachelor's,0.35,0.08,0
2038,Phone Call,30-49,Graduate,0.52,0.08,0
2039,Personal Visit,50-64,Bachelor's,0.68,0.12,1
2040,Phone Call,50-64,Some College,0.68,0.08,1
2041,Postcard,30-49,High School,0.52,0.05,1
2042,Postcard,30-49,High School,0.52,0.05,1
2043,Phone Call,30-49,Bachelor's,0.52,0.08,1
2044,Phone Call,50-64,High School,0.68,0.08,1
2045,Postcard,50-64,High School,0.68,0.05,1
2046,Phone Call,30-49,Bachelor's,0.52,0.08,0
2047,Personal Visit,30-49,Some College,0.52,0.12,1
2048,Personal Visit,30-49,Bachelor's,0.52,0.12,0
2049,Personal Visit,30-49,Some College,0.52,0.12,0
2050,Personal Visit,65+,Some College,0.74,0.12,1
2051,Control,30-49,Graduate,0.52,0,0
2052,Control,30-49,Some College,0.52,0,1
2053,Personal Visit,18-29,Some College,0.35,0.12,0
2054,Postcard,50-64,Graduate,0.68,0.05,1
2055,Control,18-29,High School,0.35,0,0
2056,Personal Visit,30-49,High School,0.52,0.12,1
2057,Personal Visit,65+,High School,0.74,0.12,1
2058,Control,30-49,Graduate,0.52,0,1
2059,Personal Visit,50-64,Bachelor's,0.68,0.12,1
2060,Personal Visit,30-49,Some College,0.52,0.12,0
2061,Phone Call,18-29,High School,0.35,0.08,0
2062,Personal Visit,18-29,Bachelor's,0.35,0.12,0
2063,Control,30-49,Graduate,0.52,0,0
2064,Postcard,30-49,Bachelor's,0.52,0.05,0
2065,Control,18-29,Some College,0.35,0,1
2066,Phone Call,18-29,Bachelor's,0.35,0.08,0
2067,Personal Visit,30-49,Some College,0.52,0.12,1
2068,Postcard,30-49,Bachelor's,0.52,0.05,1
2069,Personal Visit,30-49,High School,0.52,0.12,1
2070,Control,65+,Bachelor's,0.74,0,1
2071,Personal Visit,65+,Graduate,0.74,0.12,1
2072,Control,65+,High School,0.74,0,1
2073,Postcard,30-49,Some College,0.52,0.05,1
2074,Personal Visit,30-49,Some College,0.52,0.12,0
2075,Postcard,50-64,High School,0.68,0.05,1
2076,Postcard,30-49,Bachelor's,0.52,0.05,1
2077,Control,50-64,Some College,0.68,0,1
2078,Control,30-49,Some College,0.52,0,0
2079,Personal Visit,30-49,Some College,0.52,0.12,1
2080,Postcard,18-29,Some College,0.35,0.05,1
2081,Control,50-64,Graduate,0.68,0,1
2082,Control,50-64,High School,0.68,0,1
2083,Control,30-49,Some College,0.52,0,0
2084,Control,50-64,High School,0.68,0,0
2085,Phone Call,18-29,Some College,0.35,0.08,0
2086,Phone Call,18-29,Bachelor's,0.35,0.08,0
2087,Personal Visit,18-29,Some College,0.35,0.12,0
2088,Postcard,18-29,Bachelor's,0.35,0.05,0
2089,Control,18-29,High School,0.35,0,0
2090,Phone Call,50-64,Bachelor's,0.68,0.08,0
2091,Control,30-49,High School,0.52,0,0
2092,Postcard,50-64,Some College,0.68,0.05,1
2093,Control,50-64,High School,0.68,0,1
2094,Control,65+,Bachelor's,0.74,0,1
2095,Personal Visit,65+,Bachelor's,0.74,0.12,1
2096,Control,50-64,Some College,0.68,0,0
2097,Control,30-49,Bachelor's,0.52,0,1
2098,Phone Call,18-29,Some College,0.35,0.08,1
2099,Phone Call,50-64,High School,0.68,0.08,1
2100,Phone Call,18-29,High School,0.35,0.08,0
2101,Personal Visit,65+,Some College,0.74,0.12,1
2102,Postcard,50-64,High School,0.68,0.05,0
2103,Control,65+,High School,0.74,0,1
2104,Control,18-29,High School,0.35,0,0
2105,Personal Visit,18-29,Bachelor's,0.35,0.12,0
2106,Phone Call,30-49,Graduate,0.52,0.08,0
2107,Phone Call,18-29,Bachelor's,0.35,0.08,0
2108,Personal Visit,50-64,Bachelor's,0.68,0.12,1
2109,Personal Visit,50-64,Some College,0.68,0.12,1
2110,Phone Call,50-64,High School,0.68,0.08,1
2111,Postcard,30-49,High School,0.52,0.05,1
2112,Control,50-64,Bachelor's,0.68,0,1
2113,Phone Call,18-29,Bachelor's,0.35,0.08,0
2114,Phone Call,30-49,Some College,0.52,0.08,0
2115,Control,65+,High School,0.74,0,0
2116,Phone Call,50-64,High School,0.68,0.08,1
2117,Control,18-29,Bachelor's,0.35,0,0
2118,Control,30-49,Some College,0.52,0,1
2119,Postcard,65+,Some College,0.74,0.05,1
2120,Postcard,50-64,High School,0.68,0.05,1
2121,Control,30-49,Graduate,0.52,0,0
2122,Phone Call,30-49,Some College,0.52,0.08,1
2123,Postcard,30-49,Bachelor's,0.52,0.05,0
2124,Postcard,30-49,Graduate,0.52,0.05,0
2125,Control,65+,High School,0.74,0,1
2126,Personal Visit,50-64,High School,0.68,0.12,0
2127,Personal Visit,30-49,Bachelor's,0.52,0.12,0
2128,Control,65+,High School,0.74,0,1
2129,Postcard,50-64,High School,0.68,0.05,0
2130,Postcard,30-49,Graduate,0.52,0.05,1
2131,Phone Call,18-29,Some College,0.35,0.08,0
2132,Control,30-49,Some College,0.52,0,0
2133,Phone Call,18-29,Bachelor's,0.35,0.08,0
2134,Phone Call,18-29,High School,0.35,0.08,0
2135,Personal Visit,30-49,High School,0.52,0.12,0
2136,Control,30-49,Some College,0.52,0,1
2137,Personal Visit,65+,Some College,0.74,0.12,1
2138,Postcard,50-64,Bachelor's,0.68,0.05,0
2139,Phone Call,30-49,Some College,0.52,0.08,0
2140,Control,18-29,Some College,0.35,0,0
2141,Postcard,18-29,High School,0.35,0.05,0
2142,Control,30-49,Bachelor's,0.52,0,0
2143,Postcard,50-64,High School,0.68,0.05,1
2144,Phone Call,30-49,High School,0.52,0.08,0
2145,Postcard,30-49,Some College,0.52,0.05,0
2146,Control,65+,Some College,0.74,0,0
2147,Control,18-29,Bachelor's,0.35,0,1
2148,Postcard,65+,High School,0.74,0.05,1
2149,Control,65+,Bachelor's,0.74,0,1
2150,Control,50-64,Some College,0.68,0,1
2151,Control,65+,High School,0.74,0,0
2152,Phone Call,30-49,High School,0.52,0.08,1
2153,Personal Visit,50-64,Some College,0.68,0.12,1
2154,Personal Visit,30-49,Some College,0.52,0.12,1
2155,Phone Call,50-64,Graduate,0.68,0.08,1
2156,Personal Visit,65+,Some College,0.74,0.12,1
2157,Control,18-29,Graduate,0.35,0,0
2158,Personal Visit,65+,Some College,0.74,0.12,0
2159,Personal Visit,30-49,Graduate,0.52,0.12,1
2160,Control,50-64,Some College,0.68,0,1
2161,Phone Call,30-49,Bachelor's,0.52,0.08,1
2162,Control,65+,Graduate,0.74,0,1
2163,Phone Call,30-49,Graduate,0.52,0.08,1
2164,Control,30-49,Graduate,0.52,0,0
2165,Personal Visit,30-49,Graduate,0.52,0.12,1
2166,Personal Visit,65+,High School,0.74,0.12,1
2167,Personal Visit,50-64,Bachelor's,0.68,0.12,1
2168,Phone Call,18-29,Bachelor's,0.35,0.08,0
2169,Phone Call,50-64,Some College,0.68,0.08,0
2170,Control,65+,Some College,0.74,0,0
2171,Phone Call,50-64,High School,0.68,0.08,1
2172,Postcard,50-64,Some College,0.68,0.05,1
2173,Phone Call,18-29,Graduate,0.35,0.08,0
2174,Control,18-29,Some College,0.35,0,0
2175,Phone Call,65+,High School,0.74,0.08,1
2176,Control,50-64,High School,0.68,0,1
2177,Phone Call,18-29,Bachelor's,0.35,0.08,0
2178,Control,50-64,Some College,0.68,0,1
2179,Control,30-49,Some College,0.52,0,1
2180,Personal Visit,50-64,Bachelor's,0.68,0.12,1
2181,Personal Visit,50-64,Bachelor's,0.68,0.12,0
2182,Control,18-29,Graduate,0.35,0,1
2183,Postcard,30-49,Some College,0.52,0.05,0
2184,Personal Visit,50-64,Bachelor's,0.68,0.12,1
2185,Personal Visit,18-29,Graduate,0.35,0.12,0
2186,Control,18-29,Graduate,0.35,0,0
2187,Control,30-49,High School,0.52,0,0
2188,Phone Call,30-49,Bachelor's,0.52,0.08,1
2189,Phone Call,30-49,Some College,0.52,0.08,0
2190,Postcard,50-64,Some College,0.68,0.05,1
2191,Personal Visit,18-29,Some College,0.35,0.12,1
2192,Personal Visit,30-49,Some College,0.52,0.12,1
2193,Personal Visit,30-49,Bachelor's,0.52,0.12,1
2194,Postcard,18-29,Some College,0.35,0.05,1
2195,Postcard,30-49,Some College,0.52,0.05,0
2196,Control,65+,Some College,0.74,0,0
2197,Control,30-49,High School,0.52,0,0
2198,Postcard,30-49,Bachelor's,0.52,0.05,0
2199,Control,18-29,Bachelor's,0.35,0,0
2200,Personal Visit,30-49,Some College,0.52,0.12,0
2201,Phone Call,50-64,Bachelor's,0.68,0.08,1
2202,Phone Call,30-49,Some College,0.52,0.08,1
2203,Phone Call,50-64,Bachelor's,0.68,0.08,1
2204,Postcard,65+,Bachelor's,0.74,0.05,1
2205,Control,18-29,Bachelor's,0.35,0,1
2206,Postcard,65+,High School,0.74,0.05,1
2207,Personal Visit,30-49,High School,0.52,0.12,1
2208,Phone Call,50-64,Bachelor's,0.68,0.08,1
2209,Personal Visit,30-49,Bachelor's,0.52,0.12,0
2210,Postcard,65+,Some College,0.74,0.05,1
2211,Phone Call,65+,High School,0.74,0.08,1
2212,Phone Call,30-49,Bachelor's,0.52,0.08,0
2213,Control,30-49,Some College,0.52,0,0
2214,Personal Visit,65+,Some College,0.74,0.12,1
2215,Postcard,50-64,High School,0.68,0.05,0
2216,Control,65+,Bachelor's,0.74,0,1
2217,Control,18-29,Bachelor's,0.35,0,0
2218,Personal Visit,50-64,Some College,0.68,0.12,1
2219,Personal Visit,18-29,Some College,0.35,0.12,1
2220,Phone Call,30-49,Some College,0.52,0.08,1
2221,Control,50-64,Some College,0.68,0,0
2222,Personal Visit,18-29,Some College,0.35,0.12,0
2223,Phone Call,18-29,Graduate,0.35,0.08,1
2224,Postcard,65+,Some College,0.74,0.05,0
2225,Control,50-64,High School,0.68,0,1
2226,Postcard,65+,Bachelor's,0.74,0.05,1
2227,Postcard,50-64,Graduate,0.68,0.05,1
2228,Control,50-64,Some College,0.68,0,1
2229,Control,18-29,Some College,0.35,0,0
2230,Personal Visit,50-64,Some College,0.68,0.12,1
2231,Postcard,30-49,High School,0.52,0.05,1
2232,Phone Call,50-64,Graduate,0.68,0.08,1
2233,Postcard,65+,Bachelor's,0.74,0.05,0
2234,Control,18-29,Some College,0.35,0,1
2235,Phone Call,30-49,Graduate,0.52,0.08,0
2236,Postcard,30-49,High School,0.52,0.05,0
2237,Personal Visit,18-29,Graduate,0.35,0.12,1
2238,Phone Call,50-64,High School,0.68,0.08,1
2239,Postcard,65+,Graduate,0.74,0.05,1
2240,Personal Visit,30-49,High School,0.52,0.12,1
2241,Personal Visit,30-49,Graduate,0.52,0.12,0
2242,Phone Call,18-29,High School,0.35,0.08,0
2243,Control,18-29,High School,0.35,0,0
2244,Phone Call,50-64,Some College,0.68,0.08,0
2245,Postcard,18-29,Some College,0.35,0.05,1
2246,Personal Visit,30-49,Graduate,0.52,0.12,1
2247,Phone Call,50-64,Bachelor's,0.68,0.08,1
2248,Postcard,30-49,Some College,0.52,0.05,0
2249,Postcard,50-64,High School,0.68,0.05,0
2250,Postcard,65+,Some College,0.74,0.05,0
2251,Control,65+,High School,0.74,0,1
2252,Phone Call,18-29,High School,0.35,0.08,0
2253,Postcard,50-64,High School,0.68,0.05,1
2254,Phone Call,50-64,Graduate,0.68,0.08,1
2255,Personal Visit,18-29,Some College,0.35,0.12,1
2256,Personal Visit,50-64,Graduate,0.68,0.12,1
2257,Phone Call,30-49,Some College,0.52,0.08,0
2258,Personal Visit,18-29,High School,0.35,0.12,0
2259,Personal Visit,65+,Bachelor's,0.74,0.12,1
2260,Phone Call,65+,High School,0.74,0.08,1
2261,Postcard,50-64,Bachelor's,0.68,0.05,0
2262,Postcard,30-49,Some College,0.52,0.05,1
2263,Control,18-29,Bachelor's,0.35,0,1
2264,Postcard,30-49,Bachelor's,0.52,0.05,0
2265,Postcard,18-29,Some College,0.35,0.05,0
2266,Postcard,30-49,Some College,0.52,0.05,1
2267,Phone Call,18-29,High School,0.35,0.08,1
2268,Control,65+,Graduate,0.74,0,0
2269,Personal Visit,50-64,Some College,0.68,0.12,1
2270,Phone Call,30-49,Some College,0.52,0.08,1
2271,Personal Visit,65+,Some College,0.74,0.12,1
2272,Control,50-64,Some College,0.68,0,1
2273,Postcard,18-29,High School,0.35,0.05,0
2274,Personal Visit,18-29,Some College,0.35,0.12,0
2275,Phone Call,50-64,Bachelor's,0.68,0.08,1
2276,Postcard,30-49,High School,0.52,0.05,0
2277,Postcard,30-49,Graduate,0.52,0.05,0
2278,Phone Call,30-49,High School,0.52,0.08,1
2279,Personal Visit,50-64,High School,0.68,0.12,0
2280,Personal Visit,30-49,Some College,0.52,0.12,1
2281,Personal Visit,18-29,Some College,0.35,0.12,1
2282,Personal Visit,18-29,Graduate,0.35,0.12,0
2283,Phone Call,30-49,Bachelor's,0.52,0.08,0
2284,Postcard,30-49,High School,0.52,0.05,1
2285,Personal Visit,30-49,Bachelor's,0.52,0.12,1
2286,Phone Call,65+,Some College,0.74,0.08,1
2287,Postcard,18-29,High School,0.35,0.05,0
2288,Personal Visit,65+,Bachelor's,0.74,0.12,1
2289,Personal Visit,65+,High School,0.74,0.12,1
2290,Control,18-29,High School,0.35,0,1
2291,Postcard,65+,High School,0.74,0.05,1
2292,Personal Visit,50-64,Some College,0.68,0.12,1
2293,Personal Visit,18-29,Bachelor's,0.35,0.12,0
2294,Phone Call,30-49,High School,0.52,0.08,0
2295,Control,18-29,High School,0.35,0,0
2296,Personal Visit,18-29,High School,0.35,0.12,0
2297,Control,18-29,Bachelor's,0.35,0,0
2298,Personal Visit,18-29,Some College,0.35,0.12,0
2299,Control,30-49,Bachelor's,0.52,0,1
2300,Personal Visit,50-64,Graduate,0.68,0.12,0
2301,Control,18-29,Graduate,0.35,0,0
2302,Phone Call,30-49,High School,0.52,0.08,1
2303,Phone Call,65+,Some College,0.74,0.08,1
2304,Control,65+,Some College,0.74,0,1
2305,Control,65+,Some College,0.74,0,0
2306,Control,50-64,Graduate,0.68,0,1
2307,Control,30-49,High School,0.52,0,1
2308,Personal Visit,65+,Graduate,0.74,0.12,0
2309,Personal Visit,30-49,High School,0.52,0.12,1
2310,Postcard,30-49,Graduate,0.52,0.05,0
2311,Personal Visit,50-64,Bachelor's,0.68,0.12,1
2312,Control,65+,Bachelor's,0.74,0,1
2313,Control,50-64,Bachelor's,0.68,0,0
2314,Postcard,30-49,Bachelor's,0.52,0.05,0
