district_id,year,incumbent_party,incumbent_spending,challenger_spending,incumbent_vote_share,presidential_vote,median_income,incumbent_scandal,quality_challenger
CD-32-06,2018,Democrat,1543.7,1203.1,54.9,52.9,80968.12,False,True
CD-32-06,2020,Democrat,828.9,355.4,56.9,51.7,86850.41,False,False
CD-32-06,2022,Democrat,2277.8,1740.4,55.7,54.3,89252.1,False,False
CD-32-07,2012,Republican,872.3,918.4,46.7,65.0,41441.23,False,False
CD-32-07,2014,Republican,1654.6,1796.3,44.2,61.9,49534.76,False,False
CD-32-07,2016,Republican,1077.1,1552.9,36.8,66.1,50898.33,True,False
CD-32-07,2018,Republican,2456.0,1704.7,45.7,64.3,51244.55,False,False
CD-32-07,2020,Republican,1935.7,818.7,44.6,66.5,55235.63,False,False
CD-32-07,2022,Republican,470.1,594.7,47.4,59.2,56225.71,False,True
CD-32-08,2012,Republican,1099.5,715.2,55.7,47.8,115987.1,True,False
CD-32-08,2014,Republican,1591.9,1580.3,58.4,46.8,117385.65,False,False
CD-32-08,2016,Democrat,2320.2,936.0,52.6,42.6,123257.35,False,False
CD-32-08,2018,Democrat,1300.6,962.3,51.4,45.1,120789.67,False,False
CD-32-08,2020,Democrat,1843.8,388.7,39.4,40.9,123733.72,True,True
CD-32-08,2022,Democrat,2301.9,1109.7,47.2,47.1,136299.1,False,True
CD-32-09,2012,Democrat,1808.9,821.3,46.8,36.2,41952.7,False,False
CD-32-09,2014,Democrat,2433.3,314.2,42.6,45.3,45687.62,True,False
CD-32-09,2016,Democrat,1340.1,408.2,52.0,40.0,48134.06,False,False
CD-32-09,2018,Democrat,1801.3,522.0,48.2,35.1,47617.42,False,False
CD-32-09,2020,Democrat,1833.7,314.1,47.5,40.8,58165.19,False,False
CD-32-09,2022,Democrat,1698.2,1688.8,46.4,37.9,50716.5,False,False
CD-33-01,2012,Republican,1560.2,581.9,56.0,54.3,116848.34,False,True
CD-33-01,2014,Republican,1152.6,720.9,54.5,52.6,124591.97,False,True
CD-33-01,2016,Republican,607.5,542.7,50.1,48.1,129731.41,False,False
CD-33-01,2018,Democrat,2107.2,1100.6,60.5,54.2,134210.93,False,True
CD-33-01,2020,Republican,1234.5,1567.0,53.4,51.4,131052.82,False,True
CD-33-01,2022,Republican,1897.7,1552.9,55.0,54.9,148499.79,False,False
CD-33-02,2012,Democrat,407.5,709.9,63.4,55.4,82201.4,False,False
CD-33-02,2014,Democrat,1130.8,1148.5,67.0,63.2,82581.25,False,False
CD-33-02,2016,Republican,914.7,743.7,47.6,64.4,92234.84,False,False
CD-33-02,2018,Republican,1450.2,850.2,45.3,61.3,90785.89,False,False
CD-33-02,2020,Republican,1633.8,1311.0,41.9,55.5,100446.49,False,True
CD-33-02,2022,Republican,1321.7,1153.8,45.5,63.5,102958.92,False,False
CD-33-03,2012,Republican,2247.6,842.3,44.0,56.3,41533.25,False,True
CD-33-03,2014,Republican,1176.1,1403.1,50.8,57.1,47015.99,False,False
CD-33-03,2016,Republican,460.7,621.3,47.9,65.3,46799.69,False,False
CD-33-03,2018,Republican,471.4,986.3,50.7,55.3,53764.04,False,False
CD-33-03,2020,Republican,2327.8,1689.7,46.1,50.6,52039.14,False,True
CD-33-03,2022,Republican,2404.2,1663.3,51.3,57.6,58919.13,False,False
CD-33-04,2012,Republican,1588.1,1443.0,49.3,56.9,96871.86,False,True
CD-33-04,2014,Republican,759.2,1679.2,49.5,51.8,93573.74,False,False
CD-33-04,2016,Republican,1831.5,1312.8,55.1,54.2,99403.26,False,False
CD-33-04,2018,Democrat,2048.1,1541.5,65.6,57.3,106437.31,False,False
CD-33-04,2020,Democrat,486.9,521.9,61.4,54.9,104859.96,False,False
CD-33-04,2022,Democrat,819.3,617.3,57.5,56.1,118135.04,False,False
CD-33-05,2012,Republican,976.4,968.5,63.2,42.3,109266.19,False,False
CD-33-05,2014,Republican,1412.7,1615.6,58.0,46.1,111573.18,False,True
CD-33-05,2016,Republican,614.6,1569.3,62.6,38.2,116509.67,False,False
CD-33-05,2018,Democrat,775.1,1489.6,48.5,48.9,119526.47,False,False
CD-33-05,2020,Democrat,413.9,637.9,50.2,48.3,124588.94,False,False
CD-33-05,2022,Democrat,937.1,975.4,47.8,47.9,131910.74,False,False
CD-33-06,2012,Republican,2385.7,1636.5,55.5,49.9,47858.81,False,False
CD-33-06,2014,Republican,1412.5,985.0,59.4,45.0,48335.38,False,False
CD-33-06,2016,Republican,992.1,1491.3,46.0,47.7,59983.32,True,False
CD-33-06,2018,Republican,1049.2,598.1,57.4,47.4,52289.53,False,True
CD-33-06,2020,Republican,1549.1,1485.9,52.9,50.3,52681.68,False,True
CD-33-06,2022,Republican,1994.1,544.5,49.0,40.5,59106.84,False,True
CD-33-07,2012,Democrat,718.2,434.7,44.9,37.5,59301.85,False,True
CD-33-07,2014,Democrat,2151.5,765.9,34.9,38.5,55398.38,True,True
CD-33-07,2016,Democrat,1467.2,1479.7,46.5,41.2,49332.03,False,True
CD-33-07,2018,Democrat,499.2,421.7,42.8,42.5,59137.8,False,True
CD-33-07,2020,Democrat,1114.0,462.9,46.0,34.2,62867.18,False,False
CD-33-07,2022,Democrat,2186.1,684.0,43.6,42.6,64590.27,False,False
CD-33-08,2012,Republican,1431.3,808.1,51.8,48.4,93103.15,False,True
CD-33-08,2014,Republican,2328.1,1201.0,50.1,55.5,98745.85,False,True
CD-33-08,2016,Republican,2133.4,264.7,56.6,50.5,105635.77,False,False
CD-33-08,2018,Republican,850.5,1745.1,50.4,51.9,108738.51,False,True
CD-33-08,2020,Republican,2268.0,1042.6,59.3,48.3,113776.37,False,False
CD-33-08,2022,Republican,1547.2,1322.3,54.5,49.6,116523.1,False,False
CD-33-09,2012,Democrat,1001.3,1020.3,53.8,50.5,114433.95,False,False
CD-33-09,2014,Democrat,563.3,937.6,46.2,43.5,118438.43,False,True
CD-33-09,2016,Democrat,1060.0,1013.0,58.3,44.8,128044.92,False,False
CD-33-09,2018,Republican,1783.1,744.8,59.3,45.4,132217.42,False,True
CD-33-09,2020,Republican,2032.5,394.6,57.4,54.6,135661.21,False,False
CD-33-09,2022,Republican,1582.2,909.2,58.9,46.9,139708.94,False,False
CD-34-01,2012,Republican,1381.6,851.5,62.3,43.3,81101.12,False,False
CD-34-01,2014,Republican,1474.0,1292.4,70.1,33.2,85396.46,False,False
CD-34-01,2016,Republican,872.4,730.7,54.2,37.8,99858.47,False,True
CD-34-01,2018,Republican,459.4,990.5,66.9,37.8,102815.13,False,False
CD-34-01,2020,Republican,1638.5,971.3,63.1,39.0,98564.5,False,False
CD-34-01,2022,Republican,803.7,621.8,65.2,31.0,104364.75,False,False
CD-34-02,2012,Democrat,821.2,1050.8,60.7,61.4,50111.5,False,False
CD-34-02,2014,Democrat,1607.7,213.1,59.7,57.0,52875.84,False,False
CD-34-02,2016,Democrat,758.2,833.9,61.2,62.1,56426.76,False,True
CD-34-02,2018,Democrat,1599.9,1631.3,64.1,57.7,56726.13,False,False
CD-34-02,2020,Republican,440.0,1014.4,49.7,58.0,61818.97,False,False
CD-34-02,2022,Democrat,2204.8,1211.4,62.5,61.4,66383.94,False,True
CD-34-03,2012,Republican,985.9,524.4,56.6,45.5,75796.21,False,False
CD-34-03,2014,Republican,1116.7,346.2,60.6,47.1,79386.02,False,False
CD-34-03,2016,Republican,1618.4,850.8,64.2,47.2,84631.06,False,False
CD-34-03,2018,Republican,2435.4,1252.9,58.5,52.1,86685.22,False,False
CD-34-03,2020,Democrat,1349.0,1386.2,56.1,49.8,92230.46,False,False
CD-34-03,2022,Democrat,709.6,995.9,48.7,44.8,94571.51,False,False
CD-34-04,2012,Republican,1499.2,1467.5,47.4,58.2,95397.23,False,True
CD-34-04,2014,Republican,1561.2,231.4,51.1,62.3,103094.2,False,False
CD-34-04,2016,Democrat,1933.2,676.6,67.4,55.6,104023.73,False,False
CD-34-04,2018,Democrat,1685.5,872.3,67.9,61.8,109159.44,False,False
CD-34-04,2020,Democrat,2093.6,1262.0,61.6,61.0,111097.13,False,False
CD-34-04,2022,Democrat,760.3,1006.6,63.0,60.0,114499.89,False,False
CD-34-05,2012,Republican,2042.4,267.0,60.9,53.2,110809.43,False,False
CD-34-05,2014,Republican,1133.5,606.5,59.2,52.4,117030.84,False,False
CD-34-05,2016,Republican,2032.5,831.5,58.4,47.7,124674.42,False,False
CD-34-05,2018,Republican,424.1,836.7,58.8,44.7,124545.17,False,False
CD-34-05,2020,Republican,1958.8,864.1,55.2,45.4,129292.91,True,False
CD-34-05,2022,Republican,655.4,867.7,58.4,46.4,139360.43,False,False
CD-34-06,2012,Republican,1726.9,800.0,66.8,35.5,65315.65,False,False
CD-34-06,2014,Republican,2212.5,1072.9,56.6,40.4,67739.46,True,False
CD-34-06,2016,Democrat,1825.5,319.1,52.8,38.8,63448.51,False,False
CD-34-06,2018,Democrat,1476.9,212.4,46.2,39.6,73092.89,False,False
CD-34-06,2020,Democrat,1238.7,1152.6,46.8,36.8,77088.62,False,False
CD-34-06,2022,Democrat,403.6,475.1,44.4,39.0,77240.49,False,False
CD-34-07,2012,Republican,2109.3,1307.1,56.3,53.9,91063.94,False,False
CD-34-07,2014,Republican,1265.7,747.8,58.0,51.0,90163.7,False,False
CD-34-07,2016,Republican,1112.4,1735.7,60.4,54.0,94277.17,False,False
CD-34-07,2018,Republican,1312.1,1455.2,51.4,52.8,98286.9,False,False
CD-34-07,2020,Republican,1550.5,369.6,56.9,51.8,101899.82,False,False
CD-34-07,2022,Republican,1359.3,573.0,48.1,54.4,109774.28,False,True
CD-34-08,2012,Democrat,2345.0,1275.4,67.0,63.4,96441.76,False,False
CD-34-08,2014,Republican,862.6,712.6,40.0,60.4,99322.98,False,True
CD-34-08,2016,Republican,1844.0,850.4,46.1,61.3,106850.48,False,False
CD-34-08,2018,Democrat,1755.3,282.8,61.5,63.6,110064.2,False,True
CD-34-08,2020,Democrat,1737.0,720.2,67.7,61.0,114029.52,False,True
CD-34-08,2022,Republican,494.6,432.4,44.2,60.9,118907.4,False,False
CD-34-09,2012,Democrat,580.6,1192.4,54.5,48.9,66668.16,False,True
CD-34-09,2014,Democrat,1908.3,485.0,49.9,43.9,68679.67,False,True
CD-34-09,2016,Democrat,410.5,531.6,61.6,50.1,72413.04,False,False
CD-34-09,2018,Democrat,2270.4,1520.7,60.1,47.4,75791.53,False,False
CD-34-09,2020,Democrat,2288.4,924.9,62.0,45.5,76055.37,False,False
CD-34-09,2022,Republican,1039.4,1440.1,54.2,43.8,81144.12,False,False
CD-35-01,2012,Democrat,2413.7,370.8,66.5,64.5,49699.36,False,False
CD-35-01,2014,Democrat,1821.3,1714.6,64.6,63.3,47528.28,False,False
CD-35-01,2016,Democrat,2221.5,1221.8,71.3,57.7,51850.82,False,False
CD-35-01,2018,Democrat,439.2,1262.3,64.8,56.8,55356.52,False,True
CD-35-01,2020,Democrat,1734.1,284.3,66.7,61.9,54505.89,False,False
CD-35-01,2022,Democrat,1823.7,1254.5,65.0,62.3,55713.72,False,False
CD-35-02,2012,Democrat,1297.0,1394.6,56.0,49.2,117017.76,False,False
CD-35-02,2014,Democrat,2189.9,1733.6,55.3,54.2,117219.25,False,False
CD-35-02,2016,Democrat,1372.6,874.8,62.5,49.3,120502.91,False,False
CD-35-02,2018,Democrat,494.2,1217.1,59.1,53.4,129319.75,False,False
CD-35-02,2020,Republican,1746.8,547.8,54.8,49.9,133756.97,False,False
CD-35-02,2022,Democrat,647.6,1754.9,57.5,50.3,136533.55,False,False
CD-35-03,2012,Democrat,2287.2,1105.7,54.4,39.7,63112.53,False,False
CD-35-03,2014,Democrat,2220.4,791.3,37.6,41.9,66059.81,True,True
CD-35-03,2016,Democrat,803.7,1025.5,45.1,45.8,59936.11,False,True
CD-35-03,2018,Democrat,2220.4,1401.4,47.4,49.9,68300.75,False,True
CD-35-03,2020,Democrat,2351.2,630.1,52.4,45.7,74590.83,False,False
CD-35-03,2022,Democrat,1460.0,916.2,49.9,40.8,72989.05,False,False
CD-35-04,2012,Republican,1657.6,850.4,50.1,53.3,99152.43,False,True
CD-35-04,2014,Democrat,1158.0,712.8,58.7,59.2,99118.85,False,True
CD-35-04,2016,Democrat,1280.1,331.0,56.4,55.7,103038.05,False,True
CD-35-04,2018,Democrat,557.4,433.8,69.3,53.5,112223.72,False,False
CD-35-04,2020,Democrat,1228.4,1106.9,60.6,53.5,104935.27,False,False
CD-35-04,2022,Democrat,1733.8,1387.0,60.6,53.3,117953.38,False,True
CD-35-05,2012,Democrat,1861.4,686.2,63.4,58.5,53818.24,False,False
CD-35-05,2014,Democrat,678.4,1339.5,65.2,55.2,54771.1,False,False
CD-35-05,2016,Republican,714.0,983.4,50.1,56.0,55071.04,False,True
CD-35-05,2018,Republican,712.5,986.1,47.7,59.5,51800.76,False,True
CD-35-05,2020,Republican,2033.3,1177.2,47.0,58.1,58520.85,False,False
CD-35-05,2022,Republican,1283.5,1715.3,49.2,57.7,56836.69,False,False
CD-35-06,2012,Republican,1329.6,1382.1,56.5,51.1,102479.44,False,False
CD-35-06,2014,Republican,1948.5,353.4,63.2,50.6,109877.68,False,False
CD-35-06,2016,Republican,2499.7,365.2,57.7,55.6,112541.49,False,False
CD-35-06,2018,Republican,423.2,992.6,54.7,49.5,115278.16,False,True
CD-35-06,2020,Republican,1402.2,1730.8,46.7,43.4,120740.74,False,True
CD-35-06,2022,Republican,2427.9,811.8,55.9,47.7,132162.41,False,False
CD-35-07,2012,Republican,1314.4,1117.1,67.3,31.2,94761.66,False,False
CD-35-07,2014,Republican,1775.5,1367.5,70.1,36.7,98861.62,False,False
CD-35-07,2016,Republican,2290.9,1409.6,68.9,39.0,105542.33,False,False
CD-35-07,2018,Democrat,1389.6,416.2,44.7,35.1,108869.37,False,False
CD-35-07,2020,Democrat,657.6,885.3,40.3,37.5,114721.46,False,True
CD-35-07,2022,Democrat,996.0,574.2,35.5,35.2,119593.71,False,True
CD-35-08,2012,Democrat,2441.0,369.5,48.0,35.9,103161.14,False,True
CD-35-08,2014,Republican,1203.5,431.9,58.5,39.8,116020.08,False,True
CD-35-08,2016,Democrat,1119.6,1409.8,42.8,37.1,118725.85,False,True
CD-35-08,2018,Democrat,1542.6,865.9,47.7,42.2,119463.52,False,False
CD-35-08,2020,Democrat,474.9,314.5,48.2,38.8,123239.81,False,False
CD-35-08,2022,Democrat,2418.8,1280.6,51.3,43.7,125365.13,False,True
CD-35-09,2012,Republican,2163.7,1127.4,48.8,58.4,63363.34,False,False
CD-35-09,2014,Republican,1437.9,1562.8,40.6,51.4,69759.58,True,False
CD-35-09,2016,Democrat,2329.1,1404.3,64.1,62.0,69706.77,False,False
CD-35-09,2018,Democrat,1462.2,1681.2,61.2,56.3,74131.33,False,True
CD-35-09,2020,Democrat,2056.8,379.8,64.4,58.0,85327.47,False,False
CD-35-09,2022,Democrat,2020.7,586.6,69.4,60.5,82440.21,False,False
CD-36-01,2012,Democrat,2098.3,1324.6,70.8,67.2,47947.38,False,False
CD-36-01,2014,Democrat,2061.2,762.3,61.2,61.4,49610.76,False,True
CD-36-01,2016,Democrat,1870.6,521.5,65.9,61.4,50207.42,False,False
CD-36-01,2018,Democrat,1078.4,1110.5,60.1,60.5,55751.97,True,False
CD-36-01,2020,Democrat,464.1,1248.6,68.8,64.2,53705.71,False,True
CD-36-01,2022,Democrat,717.3,1180.6,60.0,58.0,56320.18,False,False
CD-36-02,2012,Republican,2115.8,1266.8,54.5,48.3,73372.4,False,True
CD-36-02,2014,Republican,1980.1,1794.8,56.4,48.4,84501.98,False,False
CD-36-02,2016,Republican,2420.3,478.2,57.4,51.7,86614.29,False,False
CD-36-02,2018,Republican,864.5,567.4,58.0,46.3,88637.06,False,False
CD-36-02,2020,Republican,1021.6,1261.0,58.9,50.8,89762.84,False,False
CD-36-02,2022,Democrat,1848.2,1368.3,52.0,48.6,91657.51,False,False
CD-36-03,2012,Republican,2447.6,1222.1,73.1,37.5,46477.78,False,False
CD-36-03,2014,Democrat,2422.1,1699.4,42.9,39.3,48771.73,False,True
CD-36-03,2016,Democrat,1488.1,231.9,49.8,39.3,52626.16,False,False
CD-36-03,2018,Democrat,753.8,1721.4,51.4,34.1,57934.19,False,False
CD-36-03,2020,Democrat,2279.6,530.5,49.3,33.7,58560.47,False,False
CD-36-03,2022,Democrat,2123.6,202.8,43.4,38.2,56624.58,False,True
CD-36-04,2012,Democrat,2173.5,1690.2,60.6,58.9,36328.35,False,False
CD-36-04,2014,Democrat,1674.8,1665.8,59.7,60.4,38007.72,False,False
CD-36-04,2016,Democrat,492.5,1289.0,59.1,61.7,43582.48,False,False
CD-36-04,2018,Democrat,1219.4,1341.5,51.6,57.4,47600.65,False,True
CD-36-04,2020,Democrat,2457.9,1343.7,56.1,56.6,49525.9,False,True
CD-36-04,2022,Republican,1471.6,698.5,46.9,52.1,51428.65,False,True
CD-36-05,2012,Republican,2189.8,1584.0,41.8,53.4,81506.87,True,True
CD-36-05,2014,Republican,912.1,449.0,53.3,54.9,75661.15,False,False
CD-36-05,2016,Republican,1733.1,226.2,48.6,57.8,83169.99,False,True
CD-36-05,2018,Republican,1839.9,909.6,56.0,53.1,84715.45,False,False
CD-36-05,2020,Republican,2476.0,1690.6,56.7,55.8,83153.21,False,False
CD-36-05,2022,Republican,2045.8,1684.0,49.1,52.5,86727.63,False,True
CD-36-06,2012,Republican,2008.1,621.7,45.5,67.1,56240.33,False,False
CD-36-06,2014,Republican,2174.5,399.9,40.3,63.1,60214.45,False,True
CD-36-06,2016,Republican,968.2,1786.4,45.7,62.3,65490.42,False,False
CD-36-06,2018,Republican,691.9,1768.2,43.2,65.9,66002.44,False,False
CD-36-06,2020,Democrat,1084.6,1030.8,62.9,66.0,66571.32,False,True
CD-36-06,2022,Democrat,1487.1,1292.1,69.7,64.7,69297.08,False,False
CD-36-07,2012,Republican,2142.0,1083.8,58.1,45.9,86504.7,False,False
CD-36-07,2014,Republican,1781.8,1299.6,58.6,49.6,84906.03,False,False
CD-36-07,2016,Republican,1010.5,731.8,56.4,49.7,89416.05,False,True
CD-36-07,2018,Republican,1510.6,1626.1,49.9,44.7,94260.07,False,True
CD-36-07,2020,Democrat,1767.3,947.7,56.1,47.9,104458.32,False,False
CD-36-07,2022,Democrat,1228.0,1765.0,57.2,43.7,102791.8,False,False
CD-36-08,2012,Republican,1551.7,960.3,66.4,33.5,58138.37,False,False
CD-36-08,2014,Republican,1641.4,1617.3,58.3,37.3,67007.21,True,False
CD-36-08,2016,Democrat,2127.3,885.7,45.8,40.8,64605.15,False,True
CD-36-08,2018,Democrat,1130.1,494.4,46.1,38.9,64500.91,False,False
CD-36-08,2020,Democrat,727.3,1220.6,42.9,38.6,63356.91,False,False
CD-36-08,2022,Democrat,1754.7,1042.2,47.0,36.6,70428.12,False,False
CD-36-09,2012,Democrat,2425.4,1132.5,68.5,67.6,102608.05,False,True
CD-36-09,2014,Democrat,726.5,1532.3,61.6,62.8,103853.21,False,True
CD-36-09,2016,Democrat,1385.1,1629.9,56.1,62.2,111293.15,False,True
CD-36-09,2018,Democrat,1043.4,1255.3,53.3,61.8,117558.8,False,True
CD-36-09,2020,Democrat,928.6,1336.9,63.8,60.8,119417.08,False,False
CD-36-09,2022,Democrat,1146.4,1482.8,64.8,62.5,124643.42,False,True
CD-37-01,2012,Republican,1359.0,281.6,56.2,51.4,95950.07,False,False
CD-37-01,2014,Republican,1164.0,978.9,54.0,53.8,98685.88,False,False
CD-37-01,2016,Republican,1792.4,1511.0,53.7,52.8,95530.08,False,False
CD-37-01,2018,Republican,2378.6,1590.4,54.3,50.0,107889.59,False,False
CD-37-01,2020,Republican,1768.1,1628.9,56.9,53.3,106385.26,False,False
CD-37-01,2022,Republican,1449.6,1365.1,57.7,50.1,113257.8,False,False
CD-37-02,2012,Republican,985.0,1339.6,61.0,31.7,45355.11,False,True
CD-37-02,2014,Republican,812.7,373.4,71.3,34.6,49026.92,False,False
CD-37-02,2016,Democrat,2489.8,1610.3,42.1,35.5,52014.79,False,True
CD-37-02,2018,Republican,1759.5,810.3,67.4,40.4,48927.25,False,False
CD-37-02,2020,Republican,1837.7,1741.7,63.6,39.5,54904.53,False,True
CD-37-02,2022,Republican,1829.9,1709.4,76.0,38.3,53994.12,False,False
CD-37-03,2012,Democrat,1154.0,1430.5,62.0,64.6,113564.69,False,False
CD-37-03,2014,Democrat,613.5,1350.9,62.4,62.1,108908.07,False,False
CD-37-03,2016,Democrat,2292.6,882.8,58.7,60.8,114613.92,False,False
CD-37-03,2018,Democrat,631.1,1147.2,67.5,67.4,115839.93,False,False
CD-37-03,2020,Democrat,2476.8,453.3,65.2,63.6,124264.84,False,False
CD-37-03,2022,Democrat,1898.6,1200.5,60.5,59.7,127841.03,False,False
CD-37-04,2012,Democrat,2226.8,1061.4,51.6,48.6,81556.61,False,False
CD-37-04,2014,Democrat,2182.5,1170.2,42.2,40.3,85286.88,True,False
CD-37-04,2016,Democrat,1727.8,231.2,51.4,42.7,84766.91,False,True
CD-37-04,2018,Democrat,1776.5,479.5,47.8,47.5,92282.65,False,True
CD-37-04,2020,Democrat,2168.5,529.4,51.5,47.5,98004.44,False,False
CD-37-04,2022,Democrat,780.3,1258.8,49.6,42.5,101701.04,False,False
CD-37-05,2012,Republican,1521.1,1532.7,48.1,66.2,94303.97,False,False
CD-37-05,2014,Republican,1573.9,201.9,42.7,58.6,95599.97,False,False
CD-37-05,2016,Republican,2109.2,598.6,39.5,63.2,99322.77,True,False
CD-37-05,2018,Republican,1395.0,1641.1,38.2,62.9,103491.15,True,False
CD-37-05,2020,Republican,2190.3,231.5,44.7,62.8,107108.53,False,False
CD-37-05,2022,Republican,617.4,1294.4,42.8,62.1,112326.07,False,False
CD-37-06,2012,Democrat,1914.0,223.2,33.1,41.4,112294.33,True,True
CD-37-06,2014,Republican,1456.4,1440.3,62.8,37.5,115578.32,False,False
CD-37-06,2016,Republican,1605.1,872.9,67.7,43.7,115373.0,False,False
CD-37-06,2018,Democrat,2057.6,1519.3,46.2,40.3,123132.13,False,False
CD-37-06,2020,Democrat,1701.1,410.0,47.0,39.3,133587.47,False,False
CD-37-06,2022,Democrat,567.0,1260.9,44.3,42.1,132846.4,False,False
CD-37-07,2012,Republican,1337.4,1666.5,40.5,54.8,83534.18,False,True
CD-37-07,2014,Republican,1215.1,374.5,49.8,55.0,85509.35,False,False
CD-37-07,2016,Republican,2101.9,617.9,54.7,53.1,81042.01,False,False
CD-37-07,2018,Republican,1054.8,317.7,52.1,55.2,84390.72,False,False
CD-37-07,2020,Republican,2341.7,282.2,51.9,56.3,92947.13,False,False
CD-37-07,2022,Republican,1559.1,1517.5,46.8,53.7,90635.46,False,False
CD-37-08,2012,Republican,1446.6,208.3,57.7,39.3,87245.57,False,True
CD-37-08,2014,Republican,2369.3,371.8,63.7,40.8,88772.6,False,False
CD-37-08,2016,Republican,1044.4,439.8,63.4,40.1,91477.91,False,False
CD-37-08,2018,Republican,1834.1,650.5,64.7,36.7,99287.11,False,False
CD-37-08,2020,Republican,627.0,508.4,56.0,41.6,105789.01,False,False
CD-37-08,2022,Democrat,2485.9,819.5,44.3,39.2,111916.62,False,False
CD-37-09,2012,Republican,1551.3,1650.8,51.1,50.4,48654.15,False,True
CD-37-09,2014,Democrat,1078.6,1490.6,54.2,51.7,47786.7,False,False
CD-37-09,2016,Democrat,2444.6,224.8,55.4,47.6,47989.16,False,True
CD-37-09,2018,Republican,1681.1,1087.6,51.9,50.8,49251.06,False,False
CD-37-09,2020,Republican,1837.4,1426.0,56.9,51.6,45966.65,False,False
CD-37-09,2022,Democrat,573.1,208.6,51.6,49.7,48267.63,False,True
CD-38-01,2012,Republican,1879.8,1460.2,63.8,35.2,110636.42,False,False
CD-38-01,2014,Republican,1924.8,608.6,70.2,34.0,110367.17,False,False
CD-38-01,2016,Republican,2114.6,457.1,72.7,29.8,114934.1,False,False
CD-38-01,2018,Republican,710.7,717.1,63.3,32.0,121368.77,False,True
CD-38-01,2020,Republican,2455.6,1772.5,70.8,39.9,116989.12,False,False
CD-38-01,2022,Republican,1862.6,1106.5,60.1,38.2,123739.44,True,False
CD-38-02,2012,Democrat,2248.5,1092.2,48.1,37.8,99930.55,False,True
CD-38-02,2014,Democrat,573.3,1385.8,46.9,46.5,110739.75,False,False
CD-38-02,2016,Democrat,1507.1,381.6,54.8,37.0,107030.68,False,False
CD-38-02,2018,Democrat,695.0,1066.6,48.4,42.1,110730.17,False,False
CD-38-02,2020,Democrat,1367.5,1199.4,52.8,45.2,122068.09,False,False
CD-38-02,2022,Democrat,1359.4,952.9,48.0,44.7,119312.24,False,False
CD-38-03,2012,Democrat,589.4,1687.3,52.6,51.8,40689.61,False,False
CD-38-03,2014,Democrat,2049.7,233.0,54.0,44.8,34370.69,False,False
CD-38-03,2016,Democrat,1605.5,470.4,48.2,44.0,42791.49,False,False
CD-38-03,2018,Democrat,2202.0,757.3,55.1,47.4,41847.21,False,False
CD-38-03,2020,Democrat,1226.0,319.2,56.7,42.5,39613.57,False,False
CD-38-03,2022,Democrat,1336.4,1330.4,54.5,49.8,45732.35,False,False
CD-38-04,2012,Democrat,2305.7,1781.9,54.7,43.3,89729.36,False,False
CD-38-04,2014,Democrat,426.1,1710.0,49.4,43.3,90493.7,False,False
CD-38-04,2016,Democrat,2106.1,1422.0,56.0,46.9,95196.95,False,False
CD-38-04,2018,Democrat,871.7,329.1,51.3,42.2,95363.82,False,False
CD-38-04,2020,Democrat,1197.9,1488.0,52.3,42.1,106621.25,False,False
CD-38-04,2022,Democrat,1665.2,1468.5,51.8,43.6,109893.71,False,False
CD-38-05,2012,Democrat,562.4,1560.9,55.3,51.4,104161.01,False,True
CD-38-05,2014,Democrat,1274.1,1303.4,49.5,53.7,109099.57,False,True
CD-38-05,2016,Democrat,946.1,1550.1,51.3,54.3,112237.9,False,True
CD-38-05,2018,Democrat,1115.4,1668.1,49.8,52.4,120906.73,False,False
CD-38-05,2020,Democrat,999.0,1302.1,56.1,51.2,117834.89,False,False
CD-38-05,2022,Democrat,646.2,312.5,61.3,54.5,131752.57,False,False
CD-38-06,2012,Democrat,902.6,1632.3,50.4,46.4,37441.62,False,False
CD-38-06,2014,Democrat,1619.7,917.5,47.3,45.1,41827.47,False,True
CD-38-06,2016,Democrat,1380.4,414.1,52.6,49.5,41630.12,False,False
CD-38-06,2018,Democrat,1835.4,561.1,51.3,46.2,40955.19,False,False
CD-38-06,2020,Democrat,455.9,1609.9,50.8,47.9,47374.92,False,False
CD-38-06,2022,Democrat,2463.7,1114.1,54.9,40.1,46881.62,False,False
CD-38-07,2012,Democrat,750.9,1203.4,41.7,37.9,38942.05,False,True
CD-38-07,2014,Democrat,1783.6,803.3,45.6,39.4,42467.08,False,True
CD-38-07,2016,Democrat,732.3,1623.3,47.0,36.2,39356.78,False,False
CD-38-07,2018,Democrat,1153.4,1604.5,47.6,34.2,39659.89,False,False
CD-38-07,2020,Democrat,2154.3,485.4,43.0,46.1,45612.21,False,True
CD-38-07,2022,Republican,1524.4,437.5,63.4,37.3,43919.05,False,False
CD-38-08,2012,Democrat,700.4,1611.8,51.0,50.2,72946.82,True,False
CD-38-08,2014,Democrat,751.8,526.0,54.8,51.9,74759.43,False,False
CD-38-08,2016,Democrat,2480.9,628.3,54.6,53.3,74547.0,False,False
CD-38-08,2018,Democrat,693.3,1662.4,60.9,50.9,82363.52,False,False
CD-38-08,2020,Democrat,1812.7,1161.2,54.0,50.6,84081.62,False,True
CD-38-08,2022,Democrat,618.8,591.2,53.0,54.4,89307.02,False,False
CD-38-09,2012,Democrat,2300.7,1405.6,59.4,53.5,91344.17,False,False
CD-38-09,2014,Democrat,1980.9,1251.9,55.5,53.1,87572.22,False,True
